time,spir,snimac1,setpoint,vent
50.4,0.597819531249987,0.3515625,0.35,6
50.5,0.665574218749987,0.341796875,0.35,6
50.6,0.633270312499987,0.3466796875,0.35,6
50.7,0.633974218749987,0.3466796875,0.35,6
50.8,0.770849999999987,0.3271484375,0.35,6
50.9,0.775694531249988,0.3271484375,0.35,6
51,0.440109374999987,0.3759765625,0.35,6
51.1,0.706946093749988,0.3369140625,0.35,6
51.2,0.403333593749987,0.380859375,0.35,6
51.3,0.805307031249987,0.322265625,0.35,6
51.4,0.606928906249987,0.3515625,0.35,6
51.5,0.776812499999987,0.3271484375,0.35,6
51.6,0.747614062499987,0.33203125,0.35,6
51.7,0.581208593749987,0.3564453125,0.35,6
51.8,0.477713281249986,0.37109375,0.35,6
51.9,0.949842968749987,0.302734375,0.35,6
52,0.789648437499987,0.3271484375,0.35,6
52.1,0.488106249999987,0.37109375,0.35,6
52.2,0.721935156249986,0.3369140625,0.35,6
52.3,0.452365624999986,0.3759765625,0.35,6
52.4,0.787288281249986,0.3271484375,0.35,6
52.5,0.587874999999986,0.3564453125,0.35,6
52.6,0.688637499999986,0.341796875,0.35,6
52.7,0.418032812499987,0.380859375,0.35,6
52.8,0.615748437499986,0.3515625,0.35,6
52.9,0.513288281249986,0.3662109375,0.35,6
53,0.714109374999986,0.3369140625,0.35,6
53.1,0.580711718749987,0.3564453125,0.35,6
53.2,0.443173437499986,0.3759765625,0.35,6
53.3,0.471709374999986,0.37109375,0.35,6
53.4,0.399151562499986,0.380859375,0.35,6
53.5,0.562824218749986,0.3564453125,0.35,6
53.6,0.561457812499986,0.3564453125,0.35,6
53.7,0.696263281249986,0.3369140625,0.35,6
53.8,0.562865624999985,0.3564453125,0.35,6
53.9,0.425327343749986,0.3759765625,0.35,6
54,0.555992187499986,0.3564453125,0.35,6
54.1,0.758883593749985,0.3271484375,0.35,6
54.2,0.593513281249986,0.3515625,0.35,6
54.3,0.559139062499986,0.3564453125,0.35,6
54.4,0.932245312499985,0.302734375,0.35,6
54.5,0.397578124999986,0.380859375,0.35,6
54.6,0.493164843749986,0.3662109375,0.35,6
54.7,0.625899999999985,0.3466796875,0.35,6
54.8,0.592560937499985,0.3515625,0.35,6
54.9,0.694358593749985,0.3369140625,0.35,6
55,0.526917968749985,0.361328125,0.35,6
55.1,0.728774218749985,0.33203125,0.35,6
55.2,0.902798437499985,0.3076171875,0.35,6
55.3,0.537310937499985,0.361328125,0.35,6
55.4,0.739167187499985,0.33203125,0.35,6
55.5,0.572761718749985,0.3564453125,0.35,6
55.6,0.571395312499985,0.3564453125,0.35,6
55.7,0.740243749999985,0.33203125,0.35,6
55.8,0.505752343749985,0.3662109375,0.35,6
55.9,0.604444531249984,0.3515625,0.35,6
56,0.570070312499984,0.3564453125,0.35,6
56.1,0.636789843749985,0.3466796875,0.35,6
56.2,0.705579687499984,0.3369140625,0.35,6
56.3,0.946654687499985,0.302734375,0.35,6
56.4,0.582202343749985,0.3564453125,0.35,6
56.5,0.648921874999984,0.3466796875,0.35,6
56.6,0.819840624999984,0.322265625,0.35,6
56.7,0.791677343749984,0.3271484375,0.35,6
56.8,0.762478906249984,0.33203125,0.35,6
56.9,0.834374218749984,0.322265625,0.35,6
57,0.772167968749984,0.33203125,0.35,6
57.1,0.605762499999984,0.3564453125,0.35,6
57.2,0.638439062499984,0.3515625,0.35,6
57.3,0.944494531249984,0.3076171875,0.35,6
57.4,0.783264843749984,0.33203125,0.35,6
57.5,0.582816406249984,0.361328125,0.35,6
57.6,0.478285937499984,0.3759765625,0.35,6
57.7,0.642993749999984,0.3515625,0.35,6
57.8,0.676705468749984,0.3466796875,0.35,6
57.9,0.813581249999983,0.3271484375,0.35,6
58,0.443953124999983,0.380859375,0.35,6
58.1,0.539539843749983,0.3662109375,0.35,6
58.2,0.536103124999983,0.3662109375,0.35,6
58.3,0.600752343749983,0.3564453125,0.35,6
58.4,0.769600781249983,0.33203125,0.35,6
58.5,0.875539062499984,0.3173828125,0.35,6
58.6,0.507981249999983,0.37109375,0.35,6
58.7,0.571595312499984,0.361328125,0.35,6
58.8,0.637279687499984,0.3515625,0.35,6
58.9,0.466733593749983,0.3759765625,0.35,6
59,0.529312499999983,0.3662109375,0.35,6
59.1,0.389703906249983,0.3857421875,0.35,6
