t,r,y,ym,u,t1,t2,t3,ypb
1313.351,0.4890447,6.472439,0.4746766,3.409635,-0.353104,-0.01857549,1.184911,5.9932
1313.452,0.488879,6.465205,0.4747469,3.413441,-0.3531351,-0.0185753,1.184881,5.9932
1313.552,0.4887136,6.46195,0.4748162,3.413673,-0.3531164,-0.01857523,1.184899,5.9932
1313.651,0.4885488,6.470993,0.4748842,3.40804,-0.353075,-0.01857557,1.18494,5.9932
1313.752,0.4883794,6.465205,0.4749511,3.412619,-0.3530948,-0.01857562,1.18492,5.9932
1313.852,0.4882104,6.463758,0.4750167,3.412142,-0.3530747,-0.01857573,1.18494,5.9932
1313.952,0.4880402,6.464844,0.4750813,3.411116,-0.3530443,-0.0185757,1.184969,5.9932
1314.052,0.4878689,6.462674,0.4751446,3.412306,-0.3530208,-0.01857584,1.184992,5.9932
1314.151,0.4876981,6.474247,0.4752068,3.405501,-0.3529821,-0.01857579,1.18503,5.9932
1314.251,0.4875243,6.481482,0.4752677,3.40351,-0.353022,-0.01857554,1.184991,5.9932
1314.351,0.4873494,6.463035,0.4753276,3.414501,-0.3531107,-0.01857594,1.184905,5.9932
1314.451,0.4871732,6.464482,0.4753862,3.410122,-0.3530732,-0.01857609,1.184941,5.9932
1314.552,0.4869941,6.468461,0.4754437,3.408061,-0.3530453,-0.01857612,1.184968,5.9932
1314.652,0.4868155,6.470631,0.4755,3.40742,-0.353044,-0.01857612,1.18497,5.9932
1314.752,0.4866357,6.45544,0.4755552,3.415783,-0.3530571,-0.01857613,1.184957,5.9932
1314.852,0.4864548,6.468461,0.475609,3.405817,-0.3529664,-0.0185764,1.185045,5.9932
1314.952,0.4862726,6.458695,0.4756619,3.413283,-0.352964,-0.01857641,1.185048,5.9932
1315.052,0.4860892,6.471716,0.4757134,3.404303,-0.3528948,-0.01857635,1.185115,5.9932
1315.152,0.4859046,6.482205,0.4757639,3.400835,-0.3529139,-0.01857621,1.185097,5.9932
1315.252,0.4857189,6.475694,0.4758131,3.405984,-0.353004,-0.01857664,1.185009,5.9932
1315.352,0.4855319,6.474247,0.4758612,3.405289,-0.3530495,-0.01857646,1.184964,5.9932
1315.452,0.4853437,6.46412,0.475908,3.41022,-0.3530848,-0.01857656,1.184929,5.9932
1315.552,0.4851544,6.467014,0.4759538,3.406588,-0.3530509,-0.0185767,1.184963,5.9932
1315.652,0.4849638,6.45978,0.4759983,3.410811,-0.3530363,-0.01857671,1.184977,5.9932
1315.752,0.484772,6.466652,0.4760417,3.405598,-0.3529721,-0.01857692,1.18504,5.9932
1315.852,0.4845791,6.460504,0.4760838,3.409975,-0.3529545,-0.01857697,1.185057,5.9932
1315.951,0.4843869,6.46412,0.4761249,3.406713,-0.3528948,-0.01857705,1.185116,5.9932
1316.052,0.4841896,6.470269,0.4761647,3.403872,-0.3528593,-0.0185772,1.18515,5.9932
1316.151,0.483995,6.480758,0.4762035,3.399128,-0.3528655,-0.01857719,1.185144,5.9932
1316.252,0.4837953,6.486183,0.4762409,3.397844,-0.3529427,-0.01857701,1.185068,5.9932
1316.352,0.4835964,6.47895,0.4762773,3.402403,-0.3530566,-0.01857734,1.184957,5.9932
1316.452,0.4833963,6.473886,0.4763123,3.403489,-0.353121,-0.01857729,1.184894,5.9932
1316.552,0.4831949,6.469184,0.4763464,3.404816,-0.3531508,-0.01857731,1.184865,5.9932
1316.652,0.4829924,6.447844,0.4763791,3.415205,-0.3531483,-0.01857731,1.184867,5.9932
1316.752,0.4827887,6.461588,0.4764108,3.403731,-0.3530005,-0.01857742,1.185012,5.9932
1316.852,0.4825839,6.455078,0.4764411,3.409601,-0.3529459,-0.01857788,1.185065,5.9932
1316.952,0.4823778,6.471716,0.4764705,3.399278,-0.3528469,-0.01857755,1.185163,5.9932
1317.052,0.4821705,6.459056,0.4764985,3.408929,-0.3528608,-0.01857741,1.185149,5.9932
1317.152,0.481962,6.46629,0.4765255,3.402502,-0.3527885,-0.01857682,1.18522,5.9932
1317.252,0.4817524,6.470631,0.4765511,3.401282,-0.3527651,-0.01857714,1.185243,5.9932
1317.352,0.4815415,6.474247,0.4765758,3.399885,-0.3527711,-0.0185772,1.185237,5.9932
1317.452,0.4813295,6.474971,0.476599,3.399887,-0.3528015,-0.01857682,1.185207,5.9932
1317.552,0.4811163,6.469184,0.4766213,3.402852,-0.3528366,-0.01857722,1.185173,5.9932
1317.651,0.480904,6.479311,0.4766423,3.396075,-0.3528323,-0.01857727,1.185177,5.9932
1317.751,0.4806885,6.469184,0.4766622,3.403095,-0.3528966,-0.01857787,1.185114,5.9932
1317.852,0.4804696,6.46412,0.4766808,3.403686,-0.352892,-0.01857791,1.185118,5.9932
1317.952,0.4802516,6.464482,0.4766984,3.402329,-0.3528529,-0.01857767,1.185157,5.9932
1318.052,0.4800324,6.475694,0.4767146,3.396132,-0.352816,-0.01857805,1.185193,5.9932
1318.152,0.4798121,6.471354,0.4767298,3.400254,-0.3528553,-0.0185783,1.185154,5.9932
1318.252,0.4795906,6.470269,0.4767437,3.39976,-0.3528649,-0.01857823,1.185145,5.9932
1318.352,0.4793679,6.459418,0.4767565,3.405138,-0.3528671,-0.01857824,1.185143,5.9932
1318.452,0.479144,6.463035,0.476768,3.400976,-0.3527956,-0.01857877,1.185213,5.9932
1318.551,0.4789212,6.463758,0.4767786,3.401038,-0.3527485,-0.01857868,1.185259,5.9932
1318.652,0.4786927,6.46412,0.4767877,3.400747,-0.3527063,-0.01857894,1.185301,5.9932
1318.752,0.4784653,6.474247,0.4767959,3.395129,-0.3526665,-0.01857886,1.18534,5.9932
1318.851,0.478239,6.456886,0.4768027,3.406063,-0.3526953,-0.01857869,1.185312,5.9932
1318.951,0.4780092,6.450015,0.4768085,3.406348,-0.3526064,-0.01857825,1.185399,5.9932
1319.052,0.4777759,6.454355,0.476813,3.402585,-0.3524707,-0.01857975,1.185533,5.9932
1319.152,0.4775438,6.467014,0.4768164,3.396402,-0.3523645,-0.01857945,1.185637,5.9932
1319.252,0.4773105,6.46629,0.4768185,3.398886,-0.3523442,-0.01857965,1.185657,5.9932
1319.352,0.477076,6.462312,0.4768196,3.400638,-0.3523189,-0.01857948,1.185682,5.9932
1319.452,0.4768403,6.464844,0.4768193,3.398306,-0.3522667,-0.01857999,1.185734,5.9932
1319.552,0.4766034,6.463758,0.4768181,3.399113,-0.3522316,-0.01857981,1.185768,5.9932
1319.652,0.4763654,6.458695,0.4768154,3.401393,-0.3521892,-0.01858019,1.18581,5.9932
1319.751,0.4761286,6.483652,0.4768118,3.386818,-0.3521125,-0.01857981,1.185886,5.9932
1319.852,0.4758858,6.470269,0.4768068,3.398278,-0.3522049,-0.01857885,1.185794,5.9932
1319.952,0.4756443,6.451461,0.4768009,3.405622,-0.3522067,-0.01857887,1.185793,5.9932
1320.051,0.475404,6.464844,0.4767936,3.394761,-0.352081,-0.01858066,1.185916,5.9932
1320.152,0.4751576,6.474609,0.4767853,3.391736,-0.3520462,-0.01858043,1.185951,5.9932
1320.252,0.4749126,6.470993,0.4767756,3.395176,-0.3520775,-0.01858011,1.18592,5.9932
1320.352,0.4746664,6.474247,0.4767649,3.392454,-0.3520844,-0.01858017,1.185913,5.9932
1320.452,0.4744189,6.480396,0.4767529,3.389431,-0.3521134,-0.01857985,1.185884,5.9932
1320.551,0.4741728,6.47895,0.4767399,3.390992,-0.352184,-0.01858058,1.185815,5.9932
1320.651,0.4739231,6.470269,0.4767255,3.39504,-0.352245,-0.01858002,1.185755,5.9932
1320.752,0.4736697,6.482928,0.4767101,3.386313,-0.3522474,-0.01858004,1.185752,5.9932
1320.852,0.4734176,6.483652,0.4766934,3.387892,-0.3523355,-0.01857902,1.185665,5.9932
1320.951,0.4731669,6.470993,0.4766756,3.394454,-0.3524286,-0.01858027,1.185574,5.9932
1321.052,0.4729099,6.489439,0.4766565,3.381862,-0.3524362,-0.01858018,1.185566,5.9932
1321.152,0.4726543,6.492694,0.4766365,3.383106,-0.3525687,-0.01858144,1.185436,5.9932
1321.251,0.4724001,6.475333,0.476615,3.39261,-0.3527235,-0.01858055,1.185283,5.9932
1321.352,0.4721396,6.475333,0.4765926,3.38904,-0.3527609,-0.01858094,1.185246,5.9932
1321.452,0.4718805,6.475333,0.4765688,3.388697,-0.3527984,-0.01858054,1.185209,5.9932
1321.552,0.4716202,6.475333,0.476544,3.388353,-0.352836,-0.01858092,1.185172,5.9932
1321.652,0.4713588,6.482928,0.4765178,3.383916,-0.3528739,-0.01858052,1.185135,5.9932
1321.752,0.4710962,6.476418,0.4764906,3.388438,-0.3529633,-0.01858143,1.185047,5.9932
1321.851,0.4708351,6.469546,0.4764621,3.390579,-0.3530089,-0.01858105,1.185002,5.9932
1321.951,0.4705702,6.472077,0.4764326,3.387625,-0.3530081,-0.01858104,1.185003,5.9932
1322.052,0.4703015,6.476418,0.4764018,3.385422,-0.3530247,-0.01858087,1.184986,5.9932
1322.152,0.4700343,6.479673,0.4763699,3.384115,-0.3530708,-0.01858128,1.184941,5.9932
1322.251,0.4697686,6.478588,0.4763367,3.384924,-0.3531393,-0.01858067,1.184874,5.9932
1322.352,0.4694963,6.485822,0.4763025,3.380443,-0.3532005,-0.01858126,1.184813,5.9932
1322.452,0.4692256,6.477864,0.4762669,3.385651,-0.3533111,-0.01858025,1.184705,5.9932
1322.552,0.4689538,6.474247,0.4762303,3.385747,-0.3533679,-0.01858092,1.184649,5.9932
1322.652,0.4686808,6.473163,0.4761924,3.385305,-0.3534005,-0.01858055,1.184616,5.9932
1322.752,0.4684066,6.480035,0.4761535,3.381049,-0.353426,-0.01858082,1.184591,5.9932
1322.852,0.4681312,6.473524,0.4761132,3.385443,-0.3534984,-0.01857998,1.18452,5.9932
1322.952,0.4678548,6.476779,0.4760719,3.382123,-0.3535269,-0.01858033,1.184492,5.9932
1323.052,0.4675771,6.473524,0.4760293,3.384107,-0.3535778,-0.01857965,1.184442,5.9932
1323.152,0.4672983,6.484375,0.4759856,3.377291,-0.3536068,-0.01858004,1.184413,5.9932
1323.252,0.4670184,6.474247,0.4759406,3.384342,-0.3537097,-0.01857857,1.184312,5.9932
1323.352,0.4667373,6.476418,0.4758946,3.380924,-0.3537443,-0.01857914,1.184278,5.9932
1323.451,0.4664578,6.482928,0.4758473,3.377437,-0.3537939,-0.01857829,1.184229,5.9932
1323.551,0.4661745,6.471354,0.475799,3.384468,-0.3538879,-0.01857988,1.184137,5.9932
1323.651,0.4658899,6.480396,0.4757494,3.377086,-0.3539038,-0.01857964,1.184121,5.9932
1323.751,0.4656042,6.486183,0.4756987,3.37523,-0.3539813,-0.01858067,1.184045,5.9932
1323.851,0.4653174,6.484375,0.4756467,3.376831,-0.3540984,-0.01857924,1.18393,5.9932
1323.952,0.4650265,6.484013,0.4755937,3.376246,-0.3542035,-0.01858081,1.183826,5.9932
1324.052,0.4647374,6.492694,0.4755393,3.371051,-0.3543066,-0.01857951,1.183725,5.9932
1324.151,0.46445,6.491609,0.4754839,3.372755,-0.3544688,-0.01858187,1.183566,5.9932
1324.252,0.4641556,6.490162,0.4754272,3.372838,-0.3546242,-0.01858034,1.183413,5.9932
1324.352,0.463863,6.488715,0.4753695,3.372866,-0.35477,-0.0185824,1.18327,5.9932
1324.452,0.4635693,6.482566,0.4753104,3.375445,-0.3549066,-0.018581,1.183136,5.9932
1324.551,0.4632774,6.468461,0.4752503,3.381496,-0.3550018,-0.01858229,1.183042,5.9932
1324.651,0.4629814,6.484013,0.4751889,3.370113,-0.3550019,-0.01858229,1.183042,5.9932
1324.751,0.4626842,6.491609,0.4751265,3.368443,-0.3551077,-0.01858327,1.182938,5.9932
1324.852,0.4623829,6.486907,0.4750628,3.371892,-0.3552656,-0.01858213,1.182783,5.9932
1324.952,0.4620835,6.481482,0.474998,3.373481,-0.3553919,-0.01858358,1.182659,5.9932
1325.052,0.4617829,6.486907,0.4749319,3.369096,-0.355482,-0.01858281,1.182571,5.9932
1325.152,0.4614812,6.486907,0.4748648,3.369627,-0.3556092,-0.01858404,1.182446,5.9932
1325.252,0.4611783,6.484375,0.4747963,3.370519,-0.355737,-0.01858316,1.182321,5.9932
1325.352,0.4608743,6.490885,0.4747268,3.366058,-0.355848,-0.01858423,1.182212,5.9932
1325.452,0.4605692,6.494141,0.474656,3.364995,-0.3560038,-0.01858306,1.182059,5.9932
1325.552,0.4602629,6.48763,0.4745842,3.368598,-0.356182,-0.01858509,1.181885,5.9932
1325.652,0.4599555,6.48112,0.4745111,3.370427,-0.3563166,-0.01858422,1.181753,5.9932
1325.752,0.459647,6.478588,0.4744369,3.37014,-0.3564076,-0.01858507,1.181664,5.9932
1325.852,0.4593373,6.476418,0.4743614,3.370411,-0.3564819,-0.01858445,1.181591,5.9932
1325.952,0.4590265,6.48546,0.4742849,3.36468,-0.3565419,-0.01858496,1.181532,5.9932
1326.052,0.4587145,6.470269,0.4742071,3.374118,-0.3566639,-0.01858388,1.181413,5.9932
1326.152,0.4584015,6.478226,0.4741282,3.36659,-0.3566833,-0.01858409,1.181394,5.9932
1326.252,0.4580872,6.484375,0.4740481,3.364293,-0.3567573,-0.01858311,1.181322,5.9932
1326.352,0.4577719,6.489077,0.4739669,3.362402,-0.3568734,-0.01858466,1.181208,5.9932
1326.452,0.4574555,6.48329,0.4738844,3.365903,-0.3570221,-0.01858298,1.181063,5.9932
1326.552,0.4571379,6.491247,0.4738009,3.360029,-0.357132,-0.01858458,1.180955,5.9932
1326.652,0.4568191,6.492332,0.473716,3.360387,-0.3572967,-0.01858245,1.180794,5.9932
1326.751,0.4565025,6.483652,0.4736302,3.364768,-0.3574691,-0.01858535,1.180626,5.9932
1326.852,0.4561783,6.4898,0.473543,3.359324,-0.3575833,-0.01858392,1.180514,5.9932
1326.952,0.4558562,6.48329,0.4734548,3.363478,-0.3577398,-0.01858613,1.180361,5.9932
1327.052,0.455533,6.484736,0.4733652,3.360994,-0.3578528,-0.01858493,1.180251,5.9932
1327.152,0.4552086,6.481482,0.4732747,3.362535,-0.3579761,-0.01858642,1.180131,5.9932
1327.252,0.4548832,6.477503,0.4731828,3.363615,-0.358078,-0.0185854,1.180031,5.9932
1327.352,0.4545566,6.493417,0.47309,3.353763,-0.3581535,-0.01858622,1.179958,5.9932
1327.452,0.4542288,6.485822,0.4729958,3.360294,-0.3583378,-0.01858418,1.179778,5.9932
1327.552,0.4539,6.488715,0.4729006,3.356795,-0.358471,-0.01858624,1.179648,5.9932
1327.652,0.45357,6.475694,0.472804,3.363889,-0.3586246,-0.01858422,1.179498,5.9932
1327.751,0.4532423,6.490885,0.4727065,3.352749,-0.3586904,-0.01858528,1.179434,5.9932
1327.852,0.4529068,6.488353,0.4726076,3.356397,-0.3588602,-0.01858241,1.179269,5.9932
1327.952,0.4525734,6.482928,0.4725078,3.358346,-0.3590132,-0.01858555,1.17912,5.9932
1328.052,0.452239,6.493055,0.4724065,3.351315,-0.3591303,-0.01858351,1.179006,5.9932
1328.152,0.4519035,6.487992,0.4723043,3.355387,-0.3593166,-0.018587,1.178824,5.9932
1328.251,0.4515702,6.472801,0.4722008,3.362195,-0.3594695,-0.01858481,1.178675,5.9932
1328.352,0.451229,6.473163,0.4720963,3.358726,-0.3595198,-0.01858566,1.178627,5.9932
1328.452,0.4508902,6.490885,0.4719904,3.348678,-0.3595733,-0.01858466,1.178575,5.9932
1328.551,0.4505536,6.484375,0.4718835,3.354964,-0.3597478,-0.01858762,1.178405,5.9932
1328.651,0.4502124,6.484375,0.4717753,3.35323,-0.3598789,-0.01858589,1.178277,5.9932
1328.752,0.4498668,6.463397,0.4716661,3.364152,-0.3600107,-0.01858785,1.178149,5.9932
1328.851,0.4495269,6.475333,0.4715555,3.353346,-0.3600007,-0.01858798,1.178159,5.9932
1328.951,0.4491825,6.479673,0.471444,3.352723,-0.3600726,-0.01858859,1.178089,5.9932
1329.052,0.4488335,6.485098,0.4713311,3.350062,-0.3601747,-0.01858763,1.17799,5.9932
1329.151,0.4484903,6.486907,0.4712173,3.349549,-0.3603145,-0.01858899,1.177854,5.9932
1329.251,0.4481426,6.473886,0.4711021,3.356447,-0.3604673,-0.0185878,1.177706,5.9932
1329.352,0.4477902,6.48329,0.4709859,3.348414,-0.3605325,-0.01858846,1.177643,5.9932
1329.452,0.4474402,6.477864,0.4708684,3.352595,-0.3606623,-0.01858697,1.177517,5.9932
1329.552,0.4470891,6.482566,0.4707499,3.348517,-0.3607561,-0.01858817,1.177426,5.9932
1329.651,0.4467405,6.48546,0.47063,3.347282,-0.3608827,-0.01858652,1.177303,5.9932
1329.751,0.4463872,6.482566,0.4705092,3.34885,-0.3610296,-0.01858859,1.177161,5.9932
1329.851,0.4460328,6.476418,0.4703871,3.351141,-0.3611579,-0.01858705,1.177036,5.9932
1329.952,0.4456738,6.484375,0.4702639,3.345142,-0.361245,-0.01858819,1.176952,5.9932
1330.051,0.4453208,6.48546,0.4701394,3.345481,-0.3613873,-0.01858624,1.176814,5.9932
1330.151,0.4449631,6.480035,0.4700139,3.348093,-0.3615375,-0.01858854,1.176669,5.9932
1330.252,0.4446007,6.478588,0.4698872,3.347345,-0.361652,-0.01858703,1.176558,5.9932
1330.352,0.4442409,6.479311,0.4697593,3.34616,-0.3617573,-0.01858846,1.176456,5.9932
1330.452,0.4438799,6.479311,0.4696302,3.345768,-0.3618685,-0.01858695,1.176348,5.9932
1330.552,0.4435178,6.481843,0.4695001,3.343853,-0.3619805,-0.01858848,1.17624,5.9932
1330.652,0.4431546,6.474971,0.4693687,3.347543,-0.3621107,-0.01858673,1.176114,5.9932
1330.751,0.442794,6.471716,0.4692362,3.347549,-0.362195,-0.01858793,1.176033,5.9932
1330.852,0.442425,6.484013,0.4691024,3.339712,-0.3622581,-0.01858697,1.175972,5.9932
1330.952,0.4420586,6.474971,0.4689677,3.346389,-0.3624056,-0.01858891,1.175829,5.9932
1331.052,0.441691,6.477864,0.4688316,3.342611,-0.3624927,-0.0185879,1.175745,5.9932
1331.152,0.4413224,6.482566,0.4686945,3.340038,-0.3626003,-0.01858902,1.175641,5.9932
1331.252,0.4409527,6.475333,0.4685561,3.344317,-0.3627409,-0.01858753,1.175506,5.9932
1331.352,0.4405819,6.474247,0.4684167,3.343049,-0.3628331,-0.01858861,1.175417,5.9932
1331.452,0.44021,6.476056,0.468276,3.34134,-0.362919,-0.01858753,1.175334,5.9932
1331.552,0.439837,6.480758,0.4681343,3.338567,-0.3630181,-0.01858864,1.175238,5.9932
1331.651,0.4394667,6.483652,0.4679912,3.337296,-0.3631502,-0.01858706,1.175111,5.9932
1331.752,0.4390878,6.470269,0.4678472,3.344599,-0.3633028,-0.01858896,1.174964,5.9932
1331.852,0.4387116,6.462674,0.4677019,3.345785,-0.3633655,-0.01858828,1.174903,5.9932
1331.952,0.4383343,6.460865,0.4675555,3.344913,-0.3633775,-0.01858838,1.174892,5.9932
1332.052,0.4379559,6.463758,0.4674079,3.342542,-0.3633783,-0.01858837,1.174891,5.9932
1332.152,0.4375764,6.469907,0.4672592,3.339237,-0.3633997,-0.01858854,1.17487,5.9932
1332.252,0.4371959,6.473886,0.4671093,3.33769,-0.3634639,-0.01858776,1.174809,5.9932
1332.352,0.4368143,6.482566,0.4669583,3.333129,-0.3635561,-0.01858864,1.17472,5.9932
1332.451,0.4364354,6.483652,0.4668061,3.333562,-0.3637084,-0.01858699,1.174573,5.9932
1332.551,0.4360516,6.473886,0.4666528,3.338536,-0.363869,-0.01858892,1.174419,5.9932
1332.652,0.4356629,6.468099,0.4664983,3.33936,-0.3639643,-0.01858793,1.174327,5.9932
1332.752,0.435277,6.480035,0.4663427,3.331217,-0.3640214,-0.01858844,1.174272,5.9932
1332.852,0.43489,6.475694,0.4661858,3.335243,-0.3641607,-0.01858677,1.174139,5.9932
1332.952,0.4345019,6.474609,0.4660279,3.334477,-0.3642714,-0.01858814,1.174032,5.9932
1333.052,0.4341127,6.46195,0.4658688,3.340691,-0.3643759,-0.01858677,1.173932,5.9932
1333.152,0.4337225,6.473524,0.4657086,3.331494,-0.3643954,-0.018587,1.173913,5.9932
1333.252,0.4333312,6.472801,0.4655472,3.333495,-0.3644947,-0.01858534,1.173818,5.9932
1333.352,0.4329388,6.475333,0.4653847,3.33142,-0.3645901,-0.0185868,1.173726,5.9932
1333.452,0.4325454,6.473163,0.4652209,3.332522,-0.3647039,-0.01858489,1.173617,5.9932
1333.552,0.4321509,6.468461,0.4650561,3.334156,-0.364804,-0.01858647,1.173521,5.9932
1333.652,0.4317553,6.474609,0.4648901,3.32937,-0.3648733,-0.01858528,1.173455,5.9932
1333.752,0.4313587,6.473524,0.464723,3.330544,-0.3649854,-0.01858688,1.173347,5.9932
1333.852,0.430961,6.474609,0.4645546,3.329184,-0.3650914,-0.01858526,1.173246,5.9932
1333.951,0.4305662,6.472801,0.4643852,3.329817,-0.3652057,-0.01858685,1.173136,5.9932
1334.051,0.4301664,6.463397,0.4642146,3.334102,-0.3653091,-0.01858532,1.173037,5.9932
1334.152,0.4297615,6.463035,0.464043,3.332043,-0.3653497,-0.01858585,1.172998,5.9932
1334.251,0.4293636,6.463035,0.46387,3.331475,-0.365389,-0.01858517,1.172961,5.9932
1334.351,0.4289606,6.476056,0.4636961,3.323788,-0.3654295,-0.01858569,1.172922,5.9932
1334.451,0.4285566,6.473163,0.4635209,3.327214,-0.3655595,-0.01858344,1.172797,5.9932
1334.551,0.4281515,6.474247,0.4633446,3.325503,-0.365671,-0.0185853,1.172691,5.9932
1334.652,0.4277412,6.470993,0.4631671,3.326912,-0.3657912,-0.01858315,1.172576,5.9932
1334.751,0.4273381,6.474247,0.4629886,3.323951,-0.3658904,-0.01858482,1.172481,5.9932
1334.851,0.4269298,6.482928,0.4628088,3.319178,-0.366013,-0.01858252,1.172364,5.9932
1334.952,0.4265164,6.474247,0.462628,3.324935,-0.3661954,-0.01858574,1.17219,5.9932
1335.052,0.426106,6.472077,0.4624459,3.323928,-0.3663205,-0.01858374,1.17207,5.9932
1335.152,0.4256945,6.461227,0.4622628,3.328936,-0.3664319,-0.0185854,1.171964,5.9932
1335.252,0.425282,6.460865,0.4620784,3.326602,-0.366471,-0.01858475,1.171927,5.9932
1335.352,0.4248685,6.469546,0.461893,3.321222,-0.3665089,-0.01858519,1.17189,5.9932
1335.452,0.4244539,6.471354,0.4617064,3.321264,-0.3666069,-0.01858358,1.171797,5.9932
1335.552,0.4240383,6.46195,0.4615187,3.326211,-0.3667184,-0.01858514,1.171691,5.9932
1335.652,0.4236216,6.45761,0.4613298,3.326331,-0.3667674,-0.01858437,1.171644,5.9932
1335.752,0.4232039,6.458695,0.4611398,3.324417,-0.3667883,-0.0185846,1.171624,5.9932
1335.852,0.4227851,6.452546,0.4609486,3.327501,-0.3668178,-0.0185841,1.171596,5.9932
1335.951,0.4223695,6.452908,0.4607563,3.32568,-0.366807,-0.01858398,1.171606,5.9932
1336.052,0.4219444,6.459418,0.4605629,3.321658,-0.3667999,-0.01858411,1.171613,5.9932
1336.152,0.4215225,6.45761,0.4603684,3.32334,-0.3668382,-0.01858454,1.171577,5.9932
1336.251,0.4211038,6.453269,0.4601726,3.324889,-0.3668655,-0.01858409,1.171551,5.9932
1336.352,0.4206756,6.462312,0.4599758,3.318583,-0.3668649,-0.01858409,1.171551,5.9932
1336.452,0.4202506,6.452908,0.4597778,3.32491,-0.3669267,-0.018583,1.171492,5.9932
1336.551,0.4198288,6.452546,0.4595787,3.322869,-0.3669263,-0.018583,1.171493,5.9932
1336.651,0.4194017,6.45544,0.4593784,3.320703,-0.3669247,-0.01858303,1.171494,5.9932
1336.751,0.4189736,6.468099,0.4591771,3.313725,-0.366944,-0.01858328,1.171476,5.9932
1336.851,0.4185444,6.45761,0.4589746,3.321281,-0.3670504,-0.01858125,1.171375,5.9932
1336.951,0.4181142,6.442419,0.458771,3.327195,-0.3670871,-0.01858186,1.17134,5.9932
1337.051,0.417683,6.461227,0.4585662,3.313524,-0.3670225,-0.01858328,1.171402,5.9932
1337.152,0.4172465,6.461227,0.4583603,3.316453,-0.3670864,-0.01858404,1.171341,5.9932
1337.252,0.4168132,6.444951,0.4581532,3.324889,-0.3671517,-0.01858298,1.171279,5.9932
1337.351,0.4163832,6.444951,0.4579451,3.321398,-0.3671085,-0.01858247,1.17132,5.9932
1337.452,0.4159435,6.441334,0.4577357,3.322918,-0.3670666,-0.01858335,1.17136,5.9932
1337.552,0.4155072,6.446397,0.4575254,3.31899,-0.3670018,-0.01858259,1.171421,5.9932
1337.652,0.4150698,6.447121,0.4573137,3.319043,-0.3669726,-0.01858322,1.171449,5.9932
1337.752,0.4146314,6.455078,0.4571011,3.314285,-0.3669497,-0.01858292,1.171471,5.9932
1337.852,0.4141919,6.444951,0.4568872,3.32082,-0.3669819,-0.01858223,1.17144,5.9932
1337.952,0.4137515,6.43844,0.4566723,3.32205,-0.3669473,-0.0185817,1.171473,5.9932
1338.052,0.41331,6.449291,0.4564562,3.31439,-0.3668701,-0.01858357,1.171546,5.9932
1338.152,0.4128675,6.435185,0.456239,3.323687,-0.3668677,-0.01858353,1.171548,5.9932
1338.252,0.412424,6.44061,0.4560206,3.317628,-0.3667715,-0.01858552,1.17164,5.9932
1338.352,0.4119794,6.443142,0.4558012,3.316765,-0.3667136,-0.018585,1.171695,5.9932
1338.452,0.4115339,6.445313,0.4555806,3.315547,-0.3666741,-0.01858575,1.171732,5.9932
1338.552,0.4110873,6.448929,0.4553589,3.313449,-0.3666508,-0.01858552,1.171754,5.9932
1338.652,0.4106397,6.454355,0.455136,3.310597,-0.3666533,-0.01858548,1.171752,5.9932
1338.752,0.4101911,6.451823,0.4549121,3.312444,-0.3666937,-0.01858591,1.171713,5.9932
1338.852,0.4097415,6.435547,0.454687,3.320419,-0.3667187,-0.0185855,1.17169,5.9932
1338.952,0.4092909,6.428675,0.4544608,3.320732,-0.3666358,-0.01858469,1.171768,5.9932
1339.052,0.4088393,6.446036,0.4542334,3.30944,-0.3665081,-0.01858737,1.171889,5.9932
1339.152,0.4083866,6.448567,0.454005,3.310746,-0.3664987,-0.0185873,1.171898,5.9932
1339.252,0.407933,6.44278,0.4537754,3.313874,-0.3665078,-0.01858716,1.171889,5.9932
1339.352,0.4074783,6.435185,0.4535448,3.316485,-0.3664797,-0.01858693,1.171916,5.9932
1339.452,0.4070227,6.435908,0.4533129,3.314204,-0.366402,-0.01858826,1.171989,5.9932
1339.552,0.406566,6.422164,0.45308,3.321451,-0.3663309,-0.01858784,1.172057,5.9932
1339.652,0.4061083,6.43627,0.4528459,3.310704,-0.366169,-0.01859056,1.17221,5.9932
1339.752,0.4056497,6.448929,0.4526108,3.305855,-0.3661035,-0.01859044,1.172272,5.9932
1339.852,0.40519,6.447121,0.4523744,3.30865,-0.3661244,-0.01859018,1.172252,5.9932
1339.952,0.4047293,6.446397,0.4521371,3.308165,-0.3661347,-0.01859024,1.172242,5.9932
1340.052,0.4042677,6.431207,0.4518985,3.315869,-0.3661418,-0.01859015,1.172235,5.9932
1340.152,0.403805,6.435908,0.4516589,3.309984,-0.3660488,-0.01858966,1.172323,5.9932
1340.252,0.4033414,6.441696,0.451418,3.30717,-0.3659889,-0.01859069,1.17238,5.9932
1340.352,0.4028767,6.450015,0.4511763,3.303126,-0.3659693,-0.01859056,1.172398,5.9932
1340.452,0.402411,6.433377,0.4509332,3.313278,-0.3660071,-0.01858998,1.172363,5.9932
1340.552,0.4019444,6.433738,0.4506892,3.309497,-0.3659351,-0.01858933,1.172431,5.9932
1340.651,0.4014814,6.431207,0.4504439,3.310474,-0.3658672,-0.0185907,1.172495,5.9932
1340.752,0.4010081,6.438802,0.4501976,3.305326,-0.3657841,-0.01858995,1.172573,5.9932
1340.852,0.4005385,6.429398,0.4499502,3.3114,-0.3657534,-0.01859059,1.172602,5.9932
