t,y,ypb,r,u
416.28,7.120225,7.125289,0.35,4
416.379,7.131076,7.120225,0.35,4
416.48,7.115162,7.131076,0.35,4
416.58,7.117694,7.115162,0.35,4
416.68,7.120587,7.117694,0.35,4
416.78,7.119864,7.120587,0.35,4
416.88,7.119502,7.119864,0.35,4
416.981,7.123481,7.119502,0.35,4
417.08,7.132885,7.123481,0.35,4
417.18,7.132161,7.132885,0.35,4
417.28,7.121672,7.132161,0.35,4
417.38,7.123119,7.121672,0.35,4
417.48,7.133608,7.123119,0.35,4
417.58,7.11263,7.133608,0.35,4
417.68,7.121311,7.11263,0.35,4
417.78,7.127821,7.121311,0.35,4
417.88,7.129991,7.127821,0.35,4
417.98,7.128544,7.129991,0.35,4
418.08,7.133246,7.128544,0.35,4
418.18,7.127821,7.133246,0.35,4
418.28,7.120225,7.127821,0.35,4
418.38,7.122757,7.120225,0.35,4
418.48,7.136502,7.122757,0.35,4
418.581,7.141565,7.136502,0.35,4
418.68,7.145905,7.141565,0.35,4
418.78,7.137225,7.145905,0.35,4
418.88,7.139033,7.137225,0.35,4
418.981,7.148438,7.139033,0.35,4
419.08,7.136502,7.148438,0.35,4
419.179,7.120587,7.136502,0.35,4
419.28,7.124566,7.120587,0.35,4
419.38,7.134332,7.124566,0.35,4
419.481,7.144821,7.134332,0.35,4
419.58,7.146267,7.144821,0.35,4
419.679,7.132523,7.146267,0.35,4
419.78,7.132885,7.132523,0.35,4
419.88,7.139395,7.132885,0.35,4
419.98,7.145182,7.139395,0.35,4
420.08,7.132885,7.145182,0.35,4
420.18,7.131438,7.132885,0.35,4
420.281,7.141927,7.131438,0.35,4
420.38,7.150969,7.141927,0.35,4
420.48,7.143373,7.150969,0.35,4
420.58,7.146991,7.143373,0.35,4
420.68,7.141927,7.146991,0.35,4
420.78,7.128544,7.141927,0.35,4
420.881,7.137225,7.128544,0.35,4
420.98,7.141565,7.137225,0.35,4
421.08,7.134693,7.141565,0.35,4
421.18,7.144097,7.134693,0.35,4
421.28,7.136502,7.144097,0.35,4
421.38,7.147714,7.136502,0.35,4
421.48,7.147714,7.147714,0.35,4
421.58,7.14265,7.147714,0.35,4
421.68,7.139757,7.14265,0.35,4
421.78,7.154224,7.139757,0.35,4
421.88,7.139757,7.154224,0.35,4
421.98,7.139033,7.139757,0.35,4
422.08,7.148076,7.139033,0.35,4
422.18,7.153501,7.148076,0.35,4
422.28,7.157118,7.153501,0.35,4
422.38,7.137587,7.157118,0.35,4
422.481,7.139757,7.137587,0.35,4
422.58,7.155671,7.139757,0.35,4
422.68,7.144459,7.155671,0.35,4
422.78,7.153501,7.144459,0.35,4
422.88,7.147352,7.153501,0.35,4
422.98,7.152778,7.147352,0.35,4
423.08,7.148799,7.152778,0.35,4
423.18,7.148799,7.148799,0.35,4
423.28,7.147352,7.148799,0.35,4
423.38,7.139395,7.147352,0.35,4
423.48,7.150969,7.139395,0.35,4
423.579,7.146267,7.150969,0.35,4
423.68,7.13614,7.146267,0.35,4
423.78,7.146267,7.13614,0.35,4
423.88,7.14265,7.146267,0.35,4
423.98,7.15531,7.14265,0.35,4
424.08,7.148438,7.15531,0.35,4
424.18,7.143012,7.148438,0.35,4
424.28,7.161097,7.143012,0.35,4
424.38,7.149161,7.161097,0.35,4
424.48,7.155671,7.149161,0.35,4
424.58,7.157118,7.155671,0.35,4
424.679,7.146629,7.157118,0.35,4
424.78,7.151692,7.146629,0.35,4
424.88,7.146267,7.151692,0.35,4
424.98,7.147352,7.146267,0.35,4
425.081,7.160373,7.147352,0.35,4
425.18,7.145182,7.160373,0.35,4
425.28,7.134332,7.145182,0.35,4
425.38,7.139395,7.134332,0.35,4
425.48,7.13614,7.139395,0.35,4
425.58,7.14265,7.13614,0.35,4
425.68,7.148799,7.14265,0.35,4
425.78,7.147352,7.148799,0.35,4
425.88,7.151331,7.147352,0.35,4
425.98,7.13831,7.151331,0.35,4
426.08,7.142289,7.13831,0.35,4
426.18,7.133246,7.142289,0.35,4
426.28,7.128183,7.133246,0.35,4
426.38,7.143373,7.128183,0.35,4
426.48,7.141927,7.143373,0.35,4
426.58,7.147714,7.141927,0.35,4
426.68,7.129991,7.147714,0.35,4
426.78,7.132161,7.129991,0.35,4
426.88,7.132161,7.132161,0.35,4
426.98,7.13397,7.132161,0.35,4
427.08,7.131076,7.13397,0.35,4
427.179,7.123481,7.131076,0.35,4
427.28,7.126374,7.123481,0.35,4
427.38,7.129991,7.126374,0.35,4
427.48,7.117694,7.129991,0.35,4
427.58,7.120225,7.117694,0.35,4
427.679,7.116609,7.120225,0.35,4
427.78,7.121672,7.116609,0.35,4
427.88,7.124566,7.121672,0.35,4
427.98,7.116971,7.124566,0.35,4
428.08,7.132885,7.116971,0.35,4
428.18,7.136863,7.132885,0.35,4
428.28,7.128183,7.136863,0.35,4
428.38,7.118055,7.128183,0.35,4
428.48,7.116247,7.118055,0.35,4
428.58,7.124928,7.116247,0.35,4
428.68,7.129268,7.124928,0.35,4
428.781,7.129991,7.129268,0.35,4
428.881,7.128906,7.129991,0.35,4
428.98,7.127821,7.128906,0.35,4
429.08,7.139757,7.127821,0.35,4
429.18,7.123842,7.139757,0.35,4
429.28,7.110822,7.123842,0.35,4
429.381,7.123842,7.110822,0.35,4
429.48,7.126374,7.123842,0.35,4
429.58,7.122757,7.126374,0.35,4
429.68,7.122757,7.122757,0.35,4
429.78,7.107566,7.122757,0.35,4
429.88,7.104673,7.107566,0.35,4
429.98,7.123842,7.104673,0.35,4
430.08,7.127821,7.123842,0.35,4
430.18,7.120225,7.127821,0.35,4
430.28,7.111545,7.120225,0.35,4
430.381,7.11263,7.111545,0.35,4
430.48,7.119864,7.11263,0.35,4
430.58,7.115162,7.119864,0.35,4
430.68,7.123842,7.115162,0.35,4
430.78,7.113353,7.123842,0.35,4
430.88,7.127098,7.113353,0.35,4
430.979,7.12963,7.127098,0.35,4
431.08,7.127098,7.12963,0.35,4
431.18,7.100333,7.127098,0.35,4
431.28,7.109736,7.100333,0.35,4
431.38,7.090205,7.109736,0.35,4
431.48,7.101779,7.090205,0.35,4
431.58,7.122034,7.101779,0.35,4
431.68,7.123842,7.122034,0.35,4
431.78,7.115524,7.123842,0.35,4
431.881,7.102141,7.115524,0.35,4
431.98,7.110098,7.102141,0.35,4
432.081,7.113715,7.110098,0.35,4
432.18,7.107566,7.113715,0.35,4
432.28,7.106843,7.107566,0.35,4
432.381,7.102141,7.106843,0.35,4
432.48,7.121311,7.102141,0.35,4
432.58,7.105758,7.121311,0.35,4
432.68,7.096716,7.105758,0.35,4
432.78,7.106482,7.096716,0.35,4
432.88,7.099247,7.106482,0.35,4
432.98,7.099609,7.099247,0.35,4
433.08,7.112992,7.099609,0.35,4
433.18,7.111545,7.112992,0.35,4
433.28,7.102864,7.111545,0.35,4
433.38,7.106482,7.102864,0.35,4
433.48,7.114077,7.106482,0.35,4
433.58,7.118417,7.114077,0.35,4
433.68,7.102864,7.118417,0.35,4
433.78,7.101418,7.102864,0.35,4
433.88,7.095993,7.101418,0.35,4
433.98,7.117694,7.095993,0.35,4
434.08,7.10395,7.117694,0.35,4
434.18,7.101779,7.10395,0.35,4
434.28,7.106843,7.101779,0.35,4
434.38,7.112268,7.106843,0.35,4
434.48,7.118055,7.112268,0.35,4
434.58,7.109375,7.118055,0.35,4
434.68,7.101779,7.109375,0.35,4
434.78,7.119502,7.101779,0.35,4
434.88,7.130353,7.119502,0.35,4
434.98,7.123119,7.130353,0.35,4
435.08,7.111907,7.123119,0.35,4
435.18,7.112268,7.111907,0.35,4
435.28,7.107928,7.112268,0.35,4
435.38,7.11046,7.107928,0.35,4
435.48,7.106482,7.11046,0.35,4
435.58,7.103588,7.106482,0.35,4
435.68,7.111545,7.103588,0.35,4
435.78,7.121311,7.111545,0.35,4
435.88,7.126374,7.121311,0.35,4
435.98,7.106482,7.126374,0.35,4
436.08,7.100694,7.106482,0.35,4
436.18,7.113715,7.100694,0.35,4
436.28,7.119502,7.113715,0.35,4
436.38,7.111907,7.119502,0.35,4
436.48,7.105758,7.111907,0.35,4
436.58,7.122396,7.105758,0.35,4
436.68,7.11263,7.122396,0.35,4
436.78,7.115885,7.11263,0.35,4
436.88,7.105758,7.115885,0.35,4
436.98,7.107205,7.105758,0.35,4
437.081,7.105758,7.107205,0.35,4
437.18,7.096354,7.105758,0.35,4
437.28,7.104673,7.096354,0.35,4
437.38,7.103226,7.104673,0.35,4
437.48,7.093822,7.103226,0.35,4
437.581,7.105758,7.093822,0.35,4
437.68,7.11263,7.105758,0.35,4
437.78,7.109736,7.11263,0.35,4
437.879,7.105035,7.109736,0.35,4
437.98,7.102503,7.105035,0.35,4
438.08,7.101779,7.102503,0.35,4
438.181,7.095269,7.101779,0.35,4
438.28,7.092737,7.095269,0.35,4
438.38,7.098524,7.092737,0.35,4
438.479,7.101779,7.098524,0.35,4
438.58,7.101779,7.101779,0.35,4
438.68,7.104673,7.101779,0.35,4
438.78,7.089482,7.104673,0.35,4
438.88,7.106482,7.089482,0.35,4
438.98,7.096354,7.106482,0.35,4
439.08,7.098524,7.096354,0.35,4
439.18,7.101418,7.098524,0.35,4
439.28,7.096354,7.101418,0.35,4
439.38,7.088397,7.096354,0.35,4
439.48,7.105758,7.088397,0.35,4
439.58,7.095993,7.105758,0.35,4
439.68,7.103588,7.095993,0.35,4
439.781,7.096354,7.103588,0.35,4
439.879,7.097439,7.096354,0.35,4
439.98,7.092014,7.097439,0.35,4
440.08,7.097439,7.092014,0.35,4
440.18,7.101779,7.097439,0.35,4
440.28,7.105758,7.101779,0.35,4
440.38,7.102141,7.105758,0.35,4
440.48,7.115524,7.102141,0.35,4
440.58,7.117694,7.115524,0.35,4
440.68,7.105758,7.117694,0.35,4
440.78,7.100694,7.105758,0.35,4
440.88,7.08261,7.100694,0.35,4
440.98,7.089844,7.08261,0.35,4
441.08,7.104673,7.089844,0.35,4
441.18,7.096716,7.104673,0.35,4
441.28,7.100694,7.096716,0.35,4
441.38,7.095631,7.100694,0.35,4
441.48,7.091652,7.095631,0.35,4
441.58,7.089844,7.091652,0.35,4
441.68,7.095631,7.089844,0.35,4
441.78,7.084056,7.095631,0.35,4
441.88,7.090205,7.084056,0.35,4
441.979,7.10395,7.090205,0.35,4
442.08,7.090929,7.10395,0.35,4
442.18,7.107205,7.090929,0.35,4
442.28,7.097077,7.107205,0.35,4
442.38,7.099971,7.097077,0.35,4
442.48,7.10395,7.099971,0.35,4
442.581,7.10612,7.10395,0.35,4
442.68,7.096354,7.10612,0.35,4
442.78,7.10395,7.096354,0.35,4
442.88,7.104311,7.10395,0.35,4
442.98,7.094184,7.104311,0.35,4
443.081,7.097439,7.094184,0.35,4
443.18,7.097439,7.097439,0.35,4
443.28,7.086227,7.097439,0.35,4
443.38,7.082972,7.086227,0.35,4
443.48,7.096716,7.082972,0.35,4
443.58,7.094545,7.096716,0.35,4
443.68,7.097801,7.094545,0.35,4
443.781,7.102503,7.097801,0.35,4
443.88,7.090567,7.102503,0.35,4
443.98,7.090929,7.090567,0.35,4
444.079,7.092014,7.090929,0.35,4
444.18,7.093822,7.092014,0.35,4
444.28,7.087312,7.093822,0.35,4
444.38,7.080801,7.087312,0.35,4
444.48,7.078631,7.080801,0.35,4
444.58,7.082248,7.078631,0.35,4
444.68,7.099247,7.082248,0.35,4
444.78,7.106482,7.099247,0.35,4
444.88,7.100694,7.106482,0.35,4
444.98,7.098163,7.100694,0.35,4
445.079,7.090567,7.098163,0.35,4
445.18,7.092737,7.090567,0.35,4
445.28,7.083333,7.092737,0.35,4
445.38,7.075738,7.083333,0.35,4
445.479,7.083695,7.075738,0.35,4
445.58,7.08695,7.083695,0.35,4
445.68,7.103588,7.08695,0.35,4
445.78,7.088397,7.103588,0.35,4
445.88,7.090205,7.088397,0.35,4
445.98,7.096354,7.090205,0.35,4
446.08,7.100333,7.096354,0.35,4
446.18,7.090567,7.100333,0.35,4
446.28,7.100333,7.090567,0.35,4
446.38,7.101418,7.100333,0.35,4
446.48,7.093099,7.101418,0.35,4
446.58,7.075738,7.093099,0.35,4
446.681,7.086588,7.075738,0.35,4
446.78,7.097801,7.086588,0.35,4
446.881,7.105035,7.097801,0.35,4
446.981,7.118417,7.105035,0.35,4
447.08,7.115524,7.118417,0.35,4
447.18,7.099247,7.115524,0.35,4
447.28,7.095993,7.099247,0.35,4
447.38,7.109375,7.095993,0.35,4
447.48,7.119502,7.109375,0.35,4
447.579,7.113715,7.119502,0.35,4
447.68,7.115524,7.113715,0.35,4
447.78,7.10829,7.115524,0.35,4
447.88,7.099971,7.10829,0.35,4
447.98,7.110098,7.099971,0.35,4
448.08,7.105396,7.110098,0.35,4
448.18,7.099971,7.105396,0.35,4
448.28,7.104673,7.099971,0.35,4
448.38,7.120587,7.104673,0.35,4
448.481,7.124566,7.120587,0.35,4
448.58,7.120225,7.124566,0.35,4
448.68,7.126736,7.120225,0.35,4
448.78,7.114077,7.126736,0.35,4
448.88,7.109736,7.114077,0.35,4
448.98,7.110098,7.109736,0.35,4
449.08,7.105035,7.110098,0.35,4
449.18,7.11263,7.105035,0.35,4
449.28,7.107566,7.11263,0.35,4
449.38,7.113715,7.107566,0.35,4
449.48,7.105035,7.113715,0.35,4
449.579,7.090567,7.105035,0.35,4
449.68,7.092014,7.090567,0.35,4
449.78,7.110822,7.092014,0.35,4
449.88,7.102503,7.110822,0.35,4
449.98,7.119502,7.102503,0.35,4
450.08,7.114077,7.119502,0.35,4
450.18,7.112992,7.114077,0.35,4
450.281,7.111907,7.112992,0.35,4
450.38,7.098163,7.111907,0.35,4
450.48,7.096354,7.098163,0.35,4
450.58,7.08912,7.096354,0.35,4
450.68,7.10612,7.08912,0.35,4
450.779,7.118055,7.10612,0.35,4
450.88,7.108652,7.118055,0.35,4
450.98,7.128183,7.108652,0.35,4
451.08,7.11046,7.128183,0.35,4
451.18,7.103588,7.11046,0.35,4
451.28,7.094545,7.103588,0.35,4
451.38,7.109013,7.094545,0.35,4
451.48,7.121672,7.109013,0.35,4
451.58,7.120587,7.121672,0.35,4
451.68,7.111545,7.120587,0.35,4
451.78,7.128183,7.111545,0.35,4
451.881,7.118055,7.128183,0.35,4
451.98,7.116971,7.118055,0.35,4
452.08,7.123481,7.116971,0.35,4
452.18,7.126013,7.123481,0.35,4
452.28,7.125289,7.126013,0.35,4
452.38,7.1148,7.125289,0.35,4
452.48,7.132161,7.1148,0.35,4
452.58,7.123481,7.132161,0.35,4
452.68,7.139033,7.123481,0.35,4
452.78,7.132523,7.139033,0.35,4
452.88,7.141565,7.132523,0.35,4
452.98,7.135055,7.141565,0.35,4
453.08,7.131076,7.135055,0.35,4
453.18,7.126736,7.131076,0.35,4
453.28,7.127098,7.126736,0.35,4
453.38,7.146629,7.127098,0.35,4
453.481,7.151331,7.146629,0.35,4
453.58,7.144821,7.151331,0.35,4
453.68,7.13614,7.144821,0.35,4
453.781,7.130353,7.13614,0.35,4
453.88,7.126736,7.130353,0.35,4
453.98,7.135417,7.126736,0.35,4
454.08,7.139395,7.135417,0.35,4
454.179,7.124928,7.139395,0.35,4
454.28,7.132523,7.124928,0.35,4
454.38,7.143373,7.132523,0.35,4
454.48,7.136502,7.143373,0.35,4
454.58,7.132161,7.136502,0.35,4
454.681,7.138672,7.132161,0.35,4
454.78,7.128183,7.138672,0.35,4
454.88,7.123842,7.128183,0.35,4
454.98,7.13397,7.123842,0.35,4
455.08,7.13397,7.13397,0.35,4
455.18,7.131076,7.13397,0.35,4
455.281,7.123842,7.131076,0.35,4
455.381,7.123842,7.123842,0.35,4
455.48,7.135778,7.123842,0.35,4
455.581,7.133246,7.135778,0.35,4
455.68,7.126013,7.133246,0.35,4
455.781,7.128183,7.126013,0.35,4
455.88,7.13831,7.128183,0.35,4
455.98,7.121672,7.13831,0.35,4
456.08,7.126013,7.121672,0.35,4
456.18,7.128544,7.126013,0.35,4
456.28,7.131438,7.128544,0.35,4
456.38,7.120587,7.131438,0.35,4
456.48,7.132523,7.120587,0.35,4
456.58,7.134332,7.132523,0.35,4
456.68,7.123842,7.134332,0.35,4
456.78,7.124928,7.123842,0.35,4
456.88,7.132161,7.124928,0.35,4
456.981,7.133246,7.132161,0.35,4
457.08,7.145905,7.133246,0.35,4
457.18,7.137225,7.145905,0.35,4
457.28,7.125289,7.137225,0.35,4
457.379,7.130353,7.125289,0.35,4
457.481,7.13397,7.130353,0.35,4
457.581,7.126736,7.13397,0.35,4
457.68,7.117332,7.126736,0.35,4
457.78,7.1148,7.117332,0.35,4
457.879,7.109375,7.1148,0.35,4
457.98,7.123119,7.109375,0.35,4
458.08,7.119864,7.123119,0.35,4
458.18,7.121672,7.119864,0.35,4
458.28,7.126013,7.121672,0.35,4
458.38,7.121672,7.126013,0.35,4
458.48,7.135778,7.121672,0.35,4
458.58,7.12963,7.135778,0.35,4
458.68,7.129991,7.12963,0.35,4
458.78,7.12746,7.129991,0.35,4
458.88,7.1148,7.12746,0.35,4
458.98,7.135778,7.1148,0.35,4
459.08,7.124928,7.135778,0.35,4
459.18,7.121311,7.124928,0.35,4
459.28,7.126013,7.121311,0.35,4
459.38,7.136863,7.126013,0.35,4
459.48,7.127821,7.136863,0.35,4
459.58,7.1148,7.127821,0.35,4
459.68,7.122757,7.1148,0.35,4
459.781,7.125651,7.122757,0.35,4
459.88,7.106843,7.125651,0.35,4
459.98,7.126736,7.106843,0.35,4
460.08,7.122034,7.126736,0.35,4
460.18,7.12746,7.122034,0.35,4
460.28,7.119864,7.12746,0.35,4
460.38,7.120225,7.119864,0.35,4
460.48,7.122757,7.120225,0.35,4
460.58,7.131438,7.122757,0.35,4
460.68,7.13831,7.131438,0.35,4
460.78,7.14048,7.13831,0.35,4
460.88,7.148438,7.14048,0.35,4
460.98,7.145182,7.148438,0.35,4
461.08,7.134332,7.145182,0.35,4
461.18,7.12963,7.134332,0.35,4
461.281,7.128906,7.12963,0.35,4
461.38,7.129268,7.128906,0.35,4
461.48,7.119502,7.129268,0.35,4
461.58,7.126013,7.119502,0.35,4
461.68,7.133608,7.126013,0.35,4
461.78,7.125651,7.133608,0.35,4
461.88,7.128183,7.125651,0.35,4
461.98,7.123119,7.128183,0.35,4
462.08,7.115885,7.123119,0.35,4
462.18,7.119864,7.115885,0.35,4
462.28,7.126374,7.119864,0.35,4
462.38,7.123842,7.126374,0.35,4
462.48,7.131076,7.123842,0.35,4
462.58,7.13397,7.131076,0.35,4
462.68,7.139757,7.13397,0.35,4
462.78,7.137587,7.139757,0.35,4
462.88,7.132161,7.137587,0.35,4
462.98,7.128906,7.132161,0.35,4
463.08,7.126374,7.128906,0.35,4
463.178,7.122757,7.126374,0.35,4
463.281,7.139757,7.122757,0.35,4
463.38,7.128544,7.139757,0.35,4
463.48,7.134693,7.128544,0.35,4
463.58,7.141565,7.134693,0.35,4
463.68,7.143373,7.141565,0.35,4
463.78,7.141203,7.143373,0.35,4
463.88,7.126013,7.141203,0.35,4
463.98,7.128544,7.126013,0.35,4
464.08,7.12746,7.128544,0.35,4
464.18,7.125651,7.12746,0.35,4
464.28,7.139395,7.125651,0.35,4
464.38,7.129991,7.139395,0.35,4
464.48,7.124566,7.129991,0.35,4
464.58,7.140119,7.124566,0.35,4
464.68,7.135055,7.140119,0.35,4
464.78,7.1318,7.135055,0.35,4
464.881,7.132161,7.1318,0.35,4
464.981,7.132523,7.132161,0.35,4
465.08,7.128183,7.132523,0.35,4
465.18,7.126013,7.128183,0.35,4
465.281,7.132161,7.126013,0.35,4
465.38,7.1318,7.132161,0.35,4
465.48,7.137225,7.1318,0.35,4
465.58,7.127098,7.137225,0.35,4
465.68,7.13397,7.127098,0.35,4
465.78,7.128183,7.13397,0.35,4
465.881,7.134693,7.128183,0.35,4
465.98,7.118055,7.134693,0.35,4
466.08,7.119864,7.118055,0.35,4
466.18,7.123481,7.119864,0.35,4
466.279,7.135417,7.123481,0.35,4
466.38,7.134693,7.135417,0.35,4
466.48,7.129991,7.134693,0.35,4
466.58,7.132161,7.129991,0.35,4
466.68,7.135055,7.132161,0.35,4
466.78,7.124928,7.135055,0.35,4
466.878,7.115524,7.124928,0.35,4
466.98,7.122757,7.115524,0.35,4
467.08,7.123481,7.122757,0.35,4
467.18,7.128544,7.123481,0.35,4
467.28,7.122757,7.128544,0.35,4
467.38,7.124204,7.122757,0.35,4
467.48,7.125651,7.124204,0.35,4
467.58,7.120587,7.125651,0.35,4
467.68,7.115162,7.120587,0.35,4
467.781,7.122396,7.115162,0.35,4
467.88,7.119502,7.122396,0.35,4
467.981,7.123119,7.119502,0.35,4
468.08,7.123119,7.123119,0.35,4
468.18,7.114077,7.123119,0.35,4
468.28,7.120225,7.114077,0.35,4
468.38,7.126013,7.120225,0.35,4
468.48,7.132885,7.126013,0.35,4
468.58,7.113353,7.132885,0.35,4
468.68,7.116609,7.113353,0.35,4
468.78,7.113353,7.116609,0.35,4
468.88,7.122034,7.113353,0.35,4
468.98,7.115524,7.122034,0.35,4
469.08,7.117694,7.115524,0.35,4
469.18,7.100694,7.117694,0.35,4
469.28,7.097439,7.100694,0.35,4
469.38,7.109013,7.097439,0.35,4
469.48,7.109013,7.109013,0.35,4
469.58,7.116247,7.109013,0.35,4
469.679,7.104311,7.116247,0.35,4
469.78,7.111907,7.104311,0.35,4
469.88,7.117694,7.111907,0.35,4
469.98,7.113715,7.117694,0.35,4
470.08,7.113715,7.113715,0.35,4
470.179,7.124204,7.113715,0.35,4
470.28,7.129268,7.124204,0.35,4
470.38,7.124204,7.129268,0.35,4
470.48,7.117332,7.124204,0.35,4
470.58,7.125289,7.117332,0.35,4
470.68,7.109013,7.125289,0.35,4
470.78,7.110822,7.109013,0.35,4
470.88,7.110822,7.110822,0.35,4
470.98,7.111545,7.110822,0.35,4
471.08,7.122034,7.111545,0.35,4
471.18,7.131438,7.122034,0.35,4
471.279,7.114077,7.131438,0.35,4
471.38,7.110822,7.114077,0.35,4
471.48,7.119141,7.110822,0.35,4
471.58,7.122396,7.119141,0.35,4
471.68,7.126013,7.122396,0.35,4
471.781,7.124928,7.126013,0.35,4
471.88,7.115524,7.124928,0.35,4
471.98,7.120587,7.115524,0.35,4
472.08,7.115162,7.120587,0.35,4
472.18,7.114439,7.115162,0.35,4
472.28,7.117332,7.114439,0.35,4
472.38,7.115524,7.117332,0.35,4
472.48,7.114439,7.115524,0.35,4
472.58,7.110822,7.114439,0.35,4
472.68,7.110822,7.110822,0.35,4
472.78,7.119141,7.110822,0.35,4
472.88,7.116971,7.119141,0.35,4
472.98,7.110822,7.116971,0.35,4
473.08,7.120225,7.110822,0.35,4
473.18,7.112992,7.120225,0.35,4
473.281,7.109375,7.112992,0.35,4
473.379,7.125651,7.109375,0.35,4
473.48,7.121672,7.125651,0.35,4
473.58,7.116247,7.121672,0.35,4
473.68,7.123842,7.116247,0.35,4
473.78,7.109375,7.123842,0.35,4
473.88,7.111907,7.109375,0.35,4
473.981,7.11263,7.111907,0.35,4
474.08,7.119502,7.11263,0.35,4
474.18,7.126374,7.119502,0.35,4
474.28,7.124204,7.126374,0.35,4
474.38,7.128183,7.124204,0.35,4
474.48,7.132523,7.128183,0.35,4
474.58,7.123481,7.132523,0.35,4
474.68,7.126013,7.123481,0.35,4
474.78,7.11263,7.126013,0.35,4
474.881,7.12963,7.11263,0.35,4
474.98,7.118779,7.12963,0.35,4
475.081,7.111545,7.118779,0.35,4
475.18,7.112992,7.111545,0.35,4
475.28,7.112992,7.112992,0.35,4
475.38,7.118417,7.112992,0.35,4
475.48,7.122034,7.118417,0.35,4
475.58,7.122396,7.122034,0.35,4
475.68,7.123481,7.122396,0.35,4
475.78,7.1148,7.123481,0.35,4
475.88,7.125651,7.1148,0.35,4
475.98,7.128544,7.125651,0.35,4
476.08,7.1318,7.128544,0.35,4
476.18,7.118779,7.1318,0.35,4
476.28,7.120225,7.118779,0.35,4
476.38,7.125651,7.120225,0.35,4
476.48,7.127098,7.125651,0.35,4
476.58,7.13614,7.127098,0.35,4
476.68,7.130353,7.13614,0.35,4
476.78,7.126013,7.130353,0.35,4
476.88,7.118417,7.126013,0.35,4
476.98,7.128183,7.118417,0.35,4
477.08,7.118779,7.128183,0.35,4
477.18,7.13614,7.118779,0.35,4
477.28,7.12963,7.13614,0.35,4
477.379,7.127821,7.12963,0.35,4
477.48,7.127098,7.127821,0.35,4
477.58,7.131076,7.127098,0.35,4
477.68,7.13397,7.131076,0.35,4
477.78,7.131076,7.13397,0.35,4
477.88,7.127821,7.131076,0.35,4
477.979,7.131076,7.127821,0.35,4
478.08,7.131076,7.131076,0.35,4
478.18,7.144097,7.131076,0.35,4
478.281,7.146629,7.144097,0.35,4
478.38,7.140119,7.146629,0.35,4
478.48,7.12963,7.140119,0.35,4
478.58,7.125651,7.12963,0.35,4
478.68,7.127821,7.125651,0.35,4
478.78,7.133608,7.127821,0.35,4
478.88,7.135055,7.133608,0.35,4
478.979,7.14048,7.135055,0.35,4
479.08,7.135778,7.14048,0.35,4
479.18,7.136502,7.135778,0.35,4
479.28,7.137587,7.136502,0.35,4
479.38,7.134332,7.137587,0.35,4
479.481,7.12963,7.134332,0.35,4
479.58,7.140119,7.12963,0.35,4
479.68,7.144459,7.140119,0.35,4
479.78,7.136863,7.144459,0.35,4
479.88,7.137949,7.136863,0.35,4
479.98,7.140119,7.137949,0.35,4
480.08,7.135417,7.140119,0.35,4
480.18,7.134693,7.135417,0.35,4
480.28,7.12963,7.134693,0.35,4
480.38,7.128544,7.12963,0.35,4
480.48,7.137225,7.128544,0.35,4
480.579,7.142289,7.137225,0.35,4
480.68,7.138672,7.142289,0.35,4
480.78,7.132161,7.138672,0.35,4
480.881,7.137225,7.132161,0.35,4
480.98,7.145182,7.137225,0.35,4
481.08,7.142289,7.145182,0.35,4
481.18,7.144821,7.142289,0.35,4
481.28,7.130353,7.144821,0.35,4
481.38,7.135417,7.130353,0.35,4
481.48,7.138672,7.135417,0.35,4
481.579,7.135055,7.138672,0.35,4
481.68,7.13831,7.135055,0.35,4
481.781,7.144821,7.13831,0.35,4
481.88,7.144097,7.144821,0.35,4
481.98,7.141927,7.144097,0.35,4
482.079,7.141927,7.141927,0.35,4
482.18,7.155671,7.141927,0.35,4
482.28,7.156756,7.155671,0.35,4
482.38,7.153501,7.156756,0.35,4
482.48,7.153139,7.153501,0.35,4
482.58,7.144459,7.153139,0.35,4
482.68,7.136863,7.144459,0.35,4
482.78,7.144097,7.136863,0.35,4
482.88,7.141927,7.144097,0.35,4
482.98,7.15965,7.141927,0.35,4
483.079,7.151692,7.15965,0.35,4
483.18,7.144097,7.151692,0.35,4
483.28,7.146267,7.144097,0.35,4
483.38,7.13831,7.146267,0.35,4
483.48,7.144097,7.13831,0.35,4
483.58,7.160011,7.144097,0.35,4
483.68,7.162905,7.160011,0.35,4
483.78,7.167969,7.162905,0.35,4
483.88,7.158203,7.167969,0.35,4
483.98,7.155671,7.158203,0.35,4
484.08,7.156394,7.155671,0.35,4
484.18,7.148076,7.156394,0.35,4
484.28,7.145182,7.148076,0.35,4
484.38,7.139757,7.145182,0.35,4
484.48,7.140119,7.139757,0.35,4
484.58,7.149161,7.140119,0.35,4
484.68,7.144097,7.149161,0.35,4
484.78,7.147714,7.144097,0.35,4
484.88,7.164713,7.147714,0.35,4
484.98,7.15531,7.164713,0.35,4
485.08,7.146991,7.15531,0.35,4
485.18,7.153139,7.146991,0.35,4
485.279,7.156394,7.153139,0.35,4
485.38,7.150969,7.156394,0.35,4
485.48,7.144821,7.150969,0.35,4
485.58,7.141565,7.144821,0.35,4
485.68,7.136863,7.141565,0.35,4
485.779,7.144821,7.136863,0.35,4
485.88,7.135778,7.144821,0.35,4
485.98,7.143735,7.135778,0.35,4
486.08,7.144821,7.143735,0.35,4
