t,r_l,r_g,r_gf,snimac1,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l,Ts,vent
313.005554,0.000000,6.341200,6.341176,6.100301,6.177259,3.816719,0.000000,3.816719,4.566545,0,1.840000,3.580000,0.100004,6.000000
313.105560,0.000000,6.341200,6.341176,6.119866,6.177259,3.760837,0.000000,3.760837,4.566545,0,1.840000,3.580000,0.100000,6.000000
313.205566,0.000000,6.341200,6.341176,6.100301,6.177259,3.841440,0.000000,3.841440,4.566545,0,1.840000,3.580000,0.100004,6.000000
313.305572,0.000000,6.341200,6.341176,6.100301,6.177259,3.855601,0.000000,3.855601,4.566545,0,1.840000,3.580000,0.100000,6.000000
313.405578,0.000000,6.341200,6.341176,6.110084,6.177259,3.834739,0.000000,3.834739,4.566545,0,1.840000,3.580000,0.100000,6.000000
313.505554,0.000000,6.341200,6.341176,6.080736,6.177259,3.952165,0.000000,3.952165,4.566545,0,1.840000,3.580000,0.100004,6.000000
313.605560,0.000000,6.341200,6.341176,6.061171,6.177259,4.039970,0.000000,4.039970,4.566545,0,1.840000,3.580000,0.100000,6.000000
313.705596,0.000000,6.341200,6.341176,6.110084,6.177259,3.886221,0.000000,3.886221,4.566545,0,1.840000,3.580000,0.100004,6.000000
313.805603,0.000000,6.341200,6.341176,6.110084,6.177259,3.898582,0.000000,3.898582,4.566545,0,1.840000,3.580000,0.100004,6.000000
313.905609,0.000000,6.341200,6.341176,6.100301,6.177259,3.945965,0.000000,3.945965,4.566545,0,1.840000,3.580000,0.100004,6.000000
314.005615,0.000000,6.341200,6.341176,6.100301,6.177259,3.960125,0.000000,3.960125,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.105590,0.000000,6.341200,6.341176,6.070953,6.177259,4.079351,0.000000,4.079351,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.205596,0.000000,6.341200,6.341176,6.061171,6.177259,4.133934,0.000000,4.133934,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.305603,0.000000,6.341200,6.341176,6.090518,6.177259,4.050229,0.000000,4.050229,4.566545,0,1.840000,3.580000,0.100004,6.000000
314.405609,0.000000,6.341200,6.341176,6.070953,6.177259,4.136233,0.000000,4.136233,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.505615,0.000000,6.341200,6.341176,6.061171,6.177259,4.190815,0.000000,4.190815,4.566545,0,1.840000,3.580000,0.100004,6.000000
314.605590,0.000000,6.341200,6.341176,6.080736,6.177259,4.142132,0.000000,4.142132,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.705596,0.000000,6.341200,6.341176,6.051388,6.177259,4.264958,0.000000,4.264958,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.805603,0.000000,6.341200,6.341176,6.041605,6.177259,4.323140,0.000000,4.323140,4.566545,0,1.840000,3.580000,0.100000,6.000000
314.905609,0.000000,6.341200,6.341176,6.090518,6.177259,4.172992,0.000000,4.172992,4.566545,0,1.840000,3.580000,0.100000,6.000000
315.005615,0.000000,6.341200,6.341176,6.070953,6.177259,4.258996,0.000000,4.258996,4.566545,0,1.840000,3.580000,0.100004,6.000000
315.105590,0.000000,6.341200,6.341176,6.061171,6.177259,4.313579,0.000000,4.313579,4.566545,0,1.840000,3.580000,0.100004,6.000000
315.205596,0.000000,6.341200,6.341176,6.070953,6.177259,4.299918,0.000000,4.299918,4.566545,0,1.840000,3.580000,0.100000,6.000000
315.305603,0.000000,6.341200,6.341176,6.051388,6.177259,4.389522,0.000000,4.389522,4.566545,0,1.840000,3.580000,0.100004,6.000000
315.405609,0.000000,6.341200,6.341176,6.080736,6.177259,4.307617,0.000000,4.307617,4.566545,0,1.840000,3.580000,0.100000,6.000000
315.505615,0.000000,6.341200,6.341176,6.100301,6.177259,4.255334,0.000000,4.255334,4.566545,0,1.840000,3.580000,0.100004,6.000000
315.605621,0.000000,6.341200,6.341176,6.061171,6.177259,4.409583,0.000000,4.409583,4.566545,0,1.840000,3.580000,0.100000,6.000000
315.705627,0.000000,6.341200,6.341176,6.070953,6.177259,4.395921,0.000000,4.395921,4.566545,0,1.840000,3.580000,0.100004,6.000000
315.805633,0.000000,6.341200,6.341176,6.051388,6.177259,4.485525,0.000000,4.485525,4.566545,0,1.840000,3.580000,0.100004,6.000000
315.905639,0.000000,6.341200,6.341176,6.051388,6.177259,4.508687,0.000000,4.508687,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.005645,0.000000,6.341200,6.341176,6.080736,6.177259,4.426782,0.000000,4.426782,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.105621,0.000000,6.341200,6.341176,6.100301,6.177259,4.374500,0.000000,4.374500,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.205627,0.000000,6.341200,6.341176,6.100301,6.177259,4.388661,0.000000,4.388661,4.566545,0,1.840000,3.580000,0.100000,6.000000
316.305633,0.000000,6.341200,6.341176,6.090518,6.177259,4.437844,0.000000,4.437844,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.405639,0.000000,6.341200,6.341176,6.061171,6.177259,4.558870,0.000000,4.558870,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.505676,0.000000,6.341200,6.341176,6.070953,6.177259,4.545209,0.000000,4.545209,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.605621,0.000000,6.341200,6.341176,6.080736,6.177259,4.529748,0.000000,4.529748,4.566545,0,1.840000,3.580000,0.100000,6.000000
316.705657,0.000000,6.341200,6.341176,6.100301,6.177259,4.477465,0.000000,4.477465,4.566545,0,1.840000,3.580000,0.100004,6.000000
316.805664,0.000000,6.341200,6.341176,6.119866,6.177259,4.421583,0.000000,4.421583,4.566545,0,1.840000,3.580000,0.100000,6.000000
316.905670,0.000000,6.341200,6.341176,6.119866,6.177259,4.432143,0.000000,4.432143,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.005676,0.000000,6.341200,6.341176,6.090518,6.177259,4.547769,0.000000,4.547769,4.566545,0,1.840000,3.580000,0.100004,6.000000
317.105651,0.000000,6.341200,6.341176,6.110084,6.177259,4.493685,0.000000,4.493685,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.205657,0.000000,6.341200,6.341176,6.119866,6.177259,4.471024,0.000000,4.471024,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.305664,0.000000,6.341200,6.341176,6.129650,6.177259,4.446561,0.000000,4.446561,4.566545,0,1.840000,3.580000,0.100004,6.000000
317.405670,0.000000,6.341200,6.341176,6.129650,6.177259,4.455321,0.000000,4.455321,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.505676,0.000000,6.341200,6.341176,6.090518,6.177259,4.604171,0.000000,4.604171,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.605651,0.000000,6.341200,6.341176,6.110084,6.177259,4.550087,0.000000,4.550087,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.705657,0.000000,6.341200,6.341176,6.129650,6.177259,4.492402,0.000000,4.492402,4.566545,0,1.840000,3.580000,0.100000,6.000000
317.805664,0.000000,6.341200,6.341176,6.139432,6.177259,4.466142,0.000000,4.466142,4.566545,0,1.840000,3.580000,0.100004,6.000000
317.905670,0.000000,6.341200,6.341176,6.139432,6.177259,4.473102,0.000000,4.473102,4.566545,0,1.840000,3.580000,0.100004,6.000000
318.005676,0.000000,6.341200,6.341176,6.158998,6.177259,4.410016,0.000000,4.410016,4.566545,0,1.840000,3.580000,0.100000,6.000000
318.105651,0.000000,6.341200,6.341176,6.119866,6.177259,4.553468,0.000000,4.553468,4.566545,0,1.840000,3.580000,0.100004,6.000000
318.205657,0.000000,6.341200,6.341176,6.129650,6.177259,4.529004,0.000000,4.529004,4.566545,0,1.840000,3.580000,0.100000,6.000000
318.305664,0.000000,6.341200,6.341176,6.168780,6.177259,4.397677,0.000000,4.397677,4.566545,0,1.840000,3.580000,0.100004,6.000000
318.405700,0.000000,6.341200,6.341176,6.158998,6.177259,4.434257,0.000000,4.434257,4.566545,0,1.840000,3.580000,0.100004,6.000000
318.505676,0.000000,6.341200,6.341176,6.178564,6.177259,4.367573,0.000000,4.367573,4.566545,0,1.840000,3.580000,0.100000,6.000000
318.605682,0.000000,6.341200,6.341176,6.178564,6.177259,4.367333,0.000000,4.367333,4.566545,0,1.840000,3.580000,0.100000,6.000000
318.705657,0.000000,6.341200,6.341176,6.149215,6.177259,4.472160,0.000000,4.472160,4.566545,0,1.840000,3.580000,0.100000,6.000000
318.805694,0.000000,6.341200,6.341176,6.168780,6.177259,4.407278,0.000000,4.407278,4.566545,0,1.840000,3.580000,0.100000,6.000000
318.905700,0.000000,6.341200,6.341176,6.168780,6.177259,4.408838,0.000000,4.408838,4.566545,0,1.840000,3.580000,0.100004,6.000000
319.005706,0.000000,6.341200,6.341176,6.198129,6.177259,4.305329,0.000000,4.305329,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.105682,0.000000,6.341200,6.341176,6.188346,6.177259,4.336511,0.000000,4.336511,4.566545,0,1.840000,3.580000,0.100004,6.000000
319.205688,0.000000,6.341200,6.341176,6.149215,6.177259,4.474561,0.000000,4.474561,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.305694,0.000000,6.341200,6.341176,6.168780,6.177259,4.409678,0.000000,4.409678,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.405700,0.000000,6.341200,6.341176,6.217695,6.177259,4.236123,0.000000,4.236123,4.566545,0,1.840000,3.580000,0.100004,6.000000
319.505706,0.000000,6.341200,6.341176,6.207912,6.177259,4.263704,0.000000,4.263704,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.605682,0.000000,6.341200,6.341176,6.217695,6.177259,4.223042,0.000000,4.223042,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.705688,0.000000,6.341200,6.341176,6.227478,6.177259,4.180577,0.000000,4.180577,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.805694,0.000000,6.341200,6.341176,6.188346,6.177259,4.311430,0.000000,4.311430,4.566545,0,1.840000,3.580000,0.100000,6.000000
319.905700,0.000000,6.341200,6.341176,6.188346,6.177259,4.309390,0.000000,4.309390,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.005706,0.000000,6.341200,6.341176,6.227478,6.177259,4.167257,0.000000,4.167257,4.566545,0,1.840000,3.580000,0.100000,6.000000
320.105682,0.000000,6.341200,6.341176,6.227478,6.177259,4.158017,0.000000,4.158017,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.205688,0.000000,6.341200,6.341176,6.227478,6.177259,4.148776,0.000000,4.148776,4.566545,0,1.840000,3.580000,0.100000,6.000000
320.305694,0.000000,6.341200,6.341176,6.227478,6.177259,4.139536,0.000000,4.139536,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.405700,0.000000,6.341200,6.341176,6.207912,6.177259,4.200342,0.000000,4.200342,4.566545,0,1.840000,3.580000,0.100000,6.000000
320.505706,0.000000,6.341200,6.341176,6.227478,6.177259,4.124655,0.000000,4.124655,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.605682,0.000000,6.341200,6.341176,6.227478,6.177259,4.115414,0.000000,4.115414,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.705718,0.000000,6.341200,6.341176,6.207912,6.177259,4.176220,0.000000,4.176220,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.805725,0.000000,6.341200,6.341176,6.207912,6.177259,4.170580,0.000000,4.170580,4.566545,0,1.840000,3.580000,0.100004,6.000000
320.905731,0.000000,6.341200,6.341176,6.207912,6.177259,4.164939,0.000000,4.164939,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.005737,0.000000,6.341200,6.341176,6.227478,6.177259,4.089252,0.000000,4.089252,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.105712,0.000000,6.341200,6.341176,6.247045,6.177259,4.009963,0.000000,4.009963,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.205718,0.000000,6.341200,6.341176,6.256829,6.177259,3.962097,0.000000,3.962097,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.305725,0.000000,6.341200,6.341176,6.237262,6.177259,4.017505,0.000000,4.017505,4.566545,0,1.840000,3.580000,0.100000,6.000000
321.405731,0.000000,6.341200,6.341176,6.266612,6.177259,3.901393,0.000000,3.901393,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.505737,0.000000,6.341200,6.341176,6.247045,6.177259,3.954999,0.000000,3.954999,4.566545,0,1.840000,3.580000,0.100000,6.000000
321.605773,0.000000,6.341200,6.341176,6.237262,6.177259,3.977183,0.000000,3.977183,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.705718,0.000000,6.341200,6.341176,6.256829,6.177259,3.896092,0.000000,3.896092,4.566545,0,1.840000,3.580000,0.100000,6.000000
321.805755,0.000000,6.341200,6.341176,6.256829,6.177259,3.881451,0.000000,3.881451,4.566545,0,1.840000,3.580000,0.100004,6.000000
321.905761,0.000000,6.341200,6.341176,6.227478,6.177259,3.971884,0.000000,3.971884,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.005767,0.000000,6.341200,6.341176,6.217695,6.177259,3.997668,0.000000,3.997668,4.566545,0,1.840000,3.580000,0.100004,6.000000
322.105773,0.000000,6.341200,6.341176,6.217695,6.177259,3.990227,0.000000,3.990227,4.566545,0,1.840000,3.580000,0.100004,6.000000
322.205749,0.000000,6.341200,6.341176,6.256829,6.177259,3.842689,0.000000,3.842689,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.305755,0.000000,6.341200,6.341176,6.256829,6.177259,3.828048,0.000000,3.828048,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.405761,0.000000,6.341200,6.341176,6.247045,6.177259,3.848433,0.000000,3.848433,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.505767,0.000000,6.341200,6.341176,6.247045,6.177259,3.835592,0.000000,3.835592,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.605773,0.000000,6.341200,6.341176,6.207912,6.177259,3.962846,0.000000,3.962846,4.566545,0,1.840000,3.580000,0.100004,6.000000
322.705749,0.000000,6.341200,6.341176,6.227478,6.177259,3.887160,0.000000,3.887160,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.805755,0.000000,6.341200,6.341176,6.237262,6.177259,3.842895,0.000000,3.842895,4.566545,0,1.840000,3.580000,0.100000,6.000000
322.905761,0.000000,6.341200,6.341176,6.237262,6.177259,3.831855,0.000000,3.831855,4.566545,0,1.840000,3.580000,0.100000,6.000000
323.005767,0.000000,6.341200,6.341176,6.266612,6.177259,3.715742,0.000000,3.715742,4.566545,0,1.840000,3.580000,0.100000,6.000000
323.105773,0.000000,6.341200,6.341176,6.256829,6.177259,3.734324,0.000000,3.734324,4.566545,0,1.840000,3.580000,0.100000,6.000000
323.205749,0.000000,6.341200,6.341176,6.217695,6.177259,3.859781,0.000000,3.859781,4.566545,0,1.840000,3.580000,0.100004,6.000000
323.305755,0.000000,6.341200,6.341176,6.198129,6.177259,3.922387,0.000000,3.922387,4.566545,0,1.840000,3.580000,0.100004,6.000000
323.405761,0.000000,6.341200,6.341176,6.266612,6.177259,3.673380,0.000000,3.673380,4.566545,0,1.840000,3.580000,0.100000,6.000000
323.505767,0.000000,6.341200,6.341176,6.227478,6.177259,3.797036,0.000000,3.797036,4.566545,0,1.840000,3.580000,0.100000,6.000000
323.605773,0.000000,6.341200,6.341176,6.227478,6.177259,3.787795,0.000000,3.787795,4.566545,0,1.840000,3.580000,0.100004,6.000000
323.705780,0.000000,6.341200,6.341176,6.207912,6.177259,3.848601,0.000000,3.848601,4.566545,0,1.840000,3.580000,0.100008,6.000000
323.805786,0.000000,6.341200,6.341176,6.227478,6.177259,3.772914,0.000000,3.772914,4.566545,0,1.840000,3.580000,0.100004,6.000000
323.905792,0.000000,6.341200,6.341176,6.247045,6.177259,3.693625,0.000000,3.693625,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.005798,0.000000,6.341200,6.341176,6.227478,6.177259,3.750833,0.000000,3.750833,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.105804,0.000000,6.341200,6.341176,6.227478,6.177259,3.741592,0.000000,3.741592,4.566545,0,1.840000,3.580000,0.100004,6.000000
324.205780,0.000000,6.341200,6.341176,6.227478,6.177259,3.732352,0.000000,3.732352,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.305786,0.000000,6.341200,6.341176,6.178564,6.177259,3.898227,0.000000,3.898227,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.405792,0.000000,6.341200,6.341176,6.188346,6.177259,3.862964,0.000000,3.862964,4.566545,0,1.840000,3.580000,0.100004,6.000000
324.505798,0.000000,6.341200,6.341176,6.217695,6.177259,3.755856,0.000000,3.755856,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.605804,0.000000,6.341200,6.341176,6.227478,6.177259,3.713391,0.000000,3.713391,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.705780,0.000000,6.341200,6.341176,6.207912,6.177259,3.774197,0.000000,3.774197,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.805786,0.000000,6.341200,6.341176,6.227478,6.177259,3.698511,0.000000,3.698511,4.566545,0,1.840000,3.580000,0.100000,6.000000
324.905792,0.000000,6.341200,6.341176,6.188346,6.177259,3.829363,0.000000,3.829363,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.005798,0.000000,6.341200,6.341176,6.188346,6.177259,3.827323,0.000000,3.827323,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.105804,0.000000,6.341200,6.341176,6.207912,6.177259,3.755237,0.000000,3.755237,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.205780,0.000000,6.341200,6.341176,6.207912,6.177259,3.749597,0.000000,3.749597,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.305786,0.000000,6.341200,6.341176,6.217695,6.177259,3.708934,0.000000,3.708934,4.566545,0,1.840000,3.580000,0.100004,6.000000
325.405792,0.000000,6.341200,6.341176,6.178564,6.177259,3.841585,0.000000,3.841585,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.505798,0.000000,6.341200,6.341176,6.168780,6.177259,3.876369,0.000000,3.876369,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.605804,0.000000,6.341200,6.341176,6.188346,6.177259,3.807883,0.000000,3.807883,4.566545,0,1.840000,3.580000,0.100004,6.000000
325.705780,0.000000,6.341200,6.341176,6.207912,6.177259,3.735796,0.000000,3.735796,4.566545,0,1.840000,3.580000,0.100000,6.000000
325.805786,0.000000,6.341200,6.341176,6.198129,6.177259,3.765180,0.000000,3.765180,4.566545,0,1.840000,3.580000,0.100004,6.000000
325.905792,0.000000,6.341200,6.341176,6.188346,6.177259,3.796362,0.000000,3.796362,4.566545,0,1.840000,3.580000,0.100004,6.000000
326.005828,0.000000,6.341200,6.341176,6.158998,6.177259,3.899390,0.000000,3.899390,4.566545,0,1.840000,3.580000,0.100004,6.000000
326.105834,0.000000,6.341200,6.341176,6.158998,6.177259,3.902750,0.000000,3.902750,4.566545,0,1.840000,3.580000,0.100000,6.000000
326.205810,0.000000,6.341200,6.341176,6.168780,6.177259,3.871089,0.000000,3.871089,4.566545,0,1.840000,3.580000,0.100004,6.000000
326.305816,0.000000,6.341200,6.341176,6.178564,6.177259,3.837625,0.000000,3.837625,4.566545,0,1.840000,3.580000,0.100000,6.000000
326.405822,0.000000,6.341200,6.341176,6.188346,6.177259,3.802363,0.000000,3.802363,4.566545,0,1.840000,3.580000,0.100004,6.000000
326.505828,0.000000,6.341200,6.341176,6.168780,6.177259,3.870370,0.000000,3.870370,4.566545,0,1.840000,3.580000,0.100000,6.000000
326.605834,0.000000,6.341200,6.341176,6.149215,6.177259,3.941973,0.000000,3.941973,4.566545,0,1.840000,3.580000,0.100000,6.000000
326.705810,0.000000,6.341200,6.341176,6.139432,6.177259,3.982157,0.000000,3.982157,4.566545,0,1.840000,3.580000,0.100000,6.000000
326.805816,0.000000,6.341200,6.341176,6.178564,6.177259,3.849026,0.000000,3.849026,4.566545,0,1.840000,3.580000,0.100004,6.000000
326.905822,0.000000,6.341200,6.341176,6.158998,6.177259,3.918831,0.000000,3.918831,4.566545,0,1.840000,3.580000,0.100004,6.000000
327.005828,0.000000,6.341200,6.341176,6.188346,6.177259,3.817124,0.000000,3.817124,4.566545,0,1.840000,3.580000,0.100000,6.000000
327.105834,0.000000,6.341200,6.341176,6.188346,6.177259,3.815084,0.000000,3.815084,4.566545,0,1.840000,3.580000,0.100004,6.000000
327.205810,0.000000,6.341200,6.341176,6.168780,6.177259,3.883090,0.000000,3.883090,4.566545,0,1.840000,3.580000,0.100000,6.000000
327.305816,0.000000,6.341200,6.341176,6.158998,6.177259,3.919671,0.000000,3.919671,4.566545,0,1.840000,3.580000,0.100004,6.000000
327.405822,0.000000,6.341200,6.341176,6.178564,6.177259,3.852987,0.000000,3.852987,4.566545,0,1.840000,3.580000,0.100000,6.000000
327.505828,0.000000,6.341200,6.341176,6.178564,6.177259,3.852747,0.000000,3.852747,4.566545,0,1.840000,3.580000,0.100000,6.000000
327.605834,0.000000,6.341200,6.341176,6.178564,6.177259,3.852507,0.000000,3.852507,4.566545,0,1.840000,3.580000,0.100004,6.000000
327.705841,0.000000,6.341200,6.341176,6.139432,6.177259,3.992358,0.000000,3.992358,4.566545,0,1.840000,3.580000,0.100000,6.000000
327.805847,0.000000,6.341200,6.341176,6.149215,6.177259,3.964294,0.000000,3.964294,4.566545,0,1.840000,3.580000,0.100004,6.000000
327.905853,0.000000,6.341200,6.341176,6.178564,6.177259,3.864387,0.000000,3.864387,4.566545,0,1.840000,3.580000,0.100004,6.000000
328.005859,0.000000,6.341200,6.341176,6.158998,6.177259,3.934192,0.000000,3.934192,4.566545,0,1.840000,3.580000,0.100000,6.000000
328.105865,0.000000,6.341200,6.341176,6.158998,6.177259,3.937552,0.000000,3.937552,4.566545,0,1.840000,3.580000,0.100004,6.000000
328.205841,0.000000,6.341200,6.341176,6.149215,6.177259,3.975935,0.000000,3.975935,4.566545,0,1.840000,3.580000,0.100004,6.000000
328.305847,0.000000,6.341200,6.341176,6.129650,6.177259,4.051140,0.000000,4.051140,4.566545,0,1.840000,3.580000,0.100004,6.000000
