t,Ts,snimac1,setpoint_pb,y_pb,u_pb,u,vent
584.010375,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
584.110351,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
584.210388,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
584.310363,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
584.410339,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
584.510314,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
584.610351,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
584.710327,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
584.810363,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
584.910339,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
585.010375,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
585.110412,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
585.210388,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
585.310424,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
585.410339,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
585.510375,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
585.610351,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
585.710388,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
585.810363,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
585.910400,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
586.010375,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
586.110412,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
586.210388,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
586.310424,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
586.410339,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
586.510375,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
586.610351,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
586.710388,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
586.810363,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
586.910400,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
587.010375,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
587.110412,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
587.210388,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
587.310424,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
587.410461,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
587.510375,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
587.610351,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
587.710388,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
587.810424,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
587.910400,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
588.010437,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
588.110412,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
588.210449,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
588.310424,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
588.410461,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
588.510375,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
588.610412,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
588.710388,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
588.810424,0.100000,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
588.910400,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
589.010437,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
589.110412,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
589.210449,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
589.310485,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
589.410461,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
589.510437,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
589.610412,0.100012,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
589.710449,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
589.810424,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
589.910461,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
590.010437,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
590.110473,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
590.210449,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
590.310485,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
590.410522,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
590.510437,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
590.610473,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
590.710449,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
590.810485,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
590.910461,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
591.010498,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
591.110473,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
591.210510,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
591.310485,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
591.410522,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
591.510437,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
591.610473,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
591.710449,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
591.810485,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
591.910522,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
592.010498,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
592.110534,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
592.210510,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
592.310546,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
592.410522,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
592.510498,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
592.610473,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
592.710510,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
592.810485,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
592.910522,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
593.010498,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
593.110534,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
593.210510,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
593.310546,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
593.410583,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
593.510498,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
593.610473,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
593.710510,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
593.810546,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
593.910522,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
594.010559,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
594.110534,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
594.210571,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
594.310546,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
594.410583,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
594.510498,0.100004,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
594.610534,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
594.710510,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
594.810546,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
594.910522,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
595.010559,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
595.110534,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
595.210571,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
595.310546,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
595.410583,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
595.510498,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
595.610534,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
595.710571,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
595.810546,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
595.910583,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
596.010559,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
596.110595,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
596.210571,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
596.310607,0.100004,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
596.410583,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
596.510620,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
596.610534,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
596.710571,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
596.810546,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
596.910583,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
597.010559,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
597.110595,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
597.210571,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
597.310607,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
597.410583,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
597.510620,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
597.610534,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
597.710571,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
597.810546,0.100000,6.393803,0.350000,6.393803,4.000000,4.000000,6.000000
597.910583,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
598.010620,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
598.110595,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
598.210632,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
598.310607,0.100004,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
598.410644,0.100004,6.403587,0.350000,6.403587,4.000000,4.000000,6.000000
598.510620,0.100000,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
598.610595,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
598.710571,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
598.810607,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
598.910583,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
599.010620,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
599.110656,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
599.210632,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
599.310668,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
599.410644,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
599.510681,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
599.610595,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
599.710632,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
599.810607,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
599.910644,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
600.010620,0.100000,6.374234,0.350000,6.325313,4.000000,5.133263,6.000000
600.110656,0.100000,6.354665,0.350000,6.325313,4.000000,5.262317,6.000000
600.210632,0.100000,6.354665,0.350000,6.325313,4.000000,5.321316,6.000000
600.310668,0.100004,6.364449,0.350000,6.325313,4.000000,5.343492,6.000000
600.410644,0.100004,6.374234,0.350000,6.325313,4.000000,5.363863,6.000000
600.510681,0.100000,6.335097,0.350000,6.325313,4.000000,5.566573,6.000000
600.610717,0.100004,6.374234,0.350000,6.325313,4.000000,5.481864,6.000000
600.710632,0.100004,6.384018,0.350000,6.325313,4.000000,5.500437,6.000000
600.810668,0.100000,6.393803,0.350000,6.325313,4.000000,5.517205,6.000000
600.910644,0.100000,6.393803,0.350000,6.325313,4.000000,5.569003,6.000000
601.010681,0.100000,6.393803,0.350000,6.325313,4.000000,5.620801,6.000000
601.110656,0.100004,6.403587,0.350000,6.325313,4.000000,5.635774,6.000000
601.210693,0.100004,6.384018,0.350000,6.325313,4.000000,5.759430,6.000000
601.310668,0.100008,6.432941,0.350000,6.325313,4.000000,5.628886,6.000000
601.410705,0.100000,6.403587,0.350000,6.325313,4.000000,5.783971,6.000000
601.510681,0.100000,6.403587,0.350000,6.325313,4.000000,5.833969,6.000000
601.610717,0.100000,6.442726,0.350000,6.325313,4.000000,5.736649,6.000000
601.710632,0.100000,6.452511,0.350000,6.325313,4.000000,5.742611,6.000000
601.810668,0.100000,6.452511,0.350000,6.325313,4.000000,5.783607,6.000000
601.910644,0.100000,6.442726,0.350000,6.325313,4.000000,5.861435,6.000000
602.010681,0.100004,6.462296,0.350000,6.325313,4.000000,5.830570,6.000000
602.110656,0.100004,6.481867,0.350000,6.325313,4.000000,5.796101,6.000000
602.210693,0.100000,6.472081,0.350000,6.325313,4.000000,5.868529,6.000000
602.310668,0.100000,6.511224,0.350000,6.325313,4.000000,5.758590,6.000000
602.410705,0.100004,6.521010,0.350000,6.325313,4.000000,5.751950,6.000000
602.510742,0.100000,6.521010,0.350000,6.325313,4.000000,5.780342,6.000000
602.610717,0.100004,6.540582,0.350000,6.325313,4.000000,5.735064,6.000000
602.710693,0.100000,6.530797,0.350000,6.325313,4.000000,5.796688,6.000000
602.810668,0.100004,6.550369,0.350000,6.325313,4.000000,5.749610,6.000000
602.910705,0.100000,6.550369,0.350000,6.325313,4.000000,5.772600,6.000000
603.010681,0.100000,6.589516,0.350000,6.325313,4.000000,5.648241,6.000000
603.110717,0.100000,6.579729,0.350000,6.325313,4.000000,5.700866,6.000000
603.210693,0.100000,6.579729,0.350000,6.325313,4.000000,5.718453,6.000000
603.310729,0.100000,6.609090,0.350000,6.325313,4.000000,5.625524,6.000000
603.410705,0.100004,6.609090,0.350000,6.325313,4.000000,5.637709,6.000000
603.510742,0.100004,6.618878,0.350000,6.325313,4.000000,5.613054,6.000000
603.610717,0.100004,6.638453,0.350000,6.325313,4.000000,5.549756,6.000000
603.710693,0.100000,6.648241,0.350000,6.325313,4.000000,5.519698,6.000000
603.810668,0.100000,6.667818,0.350000,6.325313,4.000000,5.450993,6.000000
603.910705,0.100004,6.628665,0.350000,6.325313,4.000000,5.599741,6.000000
604.010681,0.100000,6.667818,0.350000,6.325313,4.000000,5.460956,6.000000
604.110717,0.100004,6.677606,0.350000,6.325313,4.000000,5.425490,6.000000
604.210693,0.100000,6.706973,0.350000,6.325313,4.000000,5.314533,6.000000
604.310729,0.100000,6.697184,0.350000,6.325313,4.000000,5.345553,6.000000
604.410766,0.100004,6.716762,0.350000,6.325313,4.000000,5.267836,6.000000
604.510742,0.100004,6.716762,0.350000,6.325313,4.000000,5.260209,6.000000
604.610778,0.100000,6.726552,0.350000,6.325313,4.000000,5.215734,6.000000
604.710693,0.100000,6.746131,0.350000,6.325313,4.000000,5.132609,6.000000
604.810729,0.100000,6.726552,0.350000,6.325313,4.000000,5.193276,6.000000
604.910705,0.100000,6.736341,0.350000,6.325313,4.000000,5.147000,6.000000
605.010742,0.100000,6.736341,0.350000,6.325313,4.000000,5.135772,6.000000
605.110717,0.100000,6.755921,0.350000,6.325313,4.000000,5.050844,6.000000
605.210754,0.100004,6.765711,0.350000,6.325313,4.000000,4.999160,6.000000
605.310729,0.100000,6.785292,0.350000,6.325313,4.000000,4.908824,6.000000
605.410766,0.100000,6.785292,0.350000,6.325313,4.000000,4.888588,6.000000
605.510742,0.100000,6.775502,0.350000,6.325313,4.000000,4.905203,6.000000
605.610778,0.100004,6.775502,0.350000,6.325313,4.000000,4.886768,6.000000
605.710693,0.100004,6.785292,0.350000,6.325313,4.000000,4.831481,6.000000
605.810729,0.100000,6.795083,0.350000,6.325313,4.000000,4.774392,6.000000
605.910705,0.100000,6.804874,0.350000,6.325313,4.000000,4.715500,6.000000
606.010742,0.100000,6.824458,0.350000,6.325313,4.000000,4.617949,6.000000
606.110717,0.100000,6.795083,0.350000,6.325313,4.000000,4.701073,6.000000
606.210754,0.100004,6.804874,0.350000,6.325313,4.000000,4.642179,6.000000
606.310729,0.100004,6.834249,0.350000,6.325313,4.000000,4.507772,6.000000
606.410766,0.100000,6.834249,0.350000,6.325313,4.000000,4.478528,6.000000
606.510742,0.100004,6.834249,0.350000,6.325313,4.000000,4.449283,6.000000
606.610778,0.100004,6.834249,0.350000,6.325313,4.000000,4.420038,6.000000
606.710754,0.100000,6.795083,0.350000,6.325313,4.000000,4.538214,6.000000
606.810729,0.100004,6.804874,0.350000,6.325313,4.000000,4.479321,6.000000
606.910766,0.100000,6.814666,0.350000,6.325313,4.000000,4.418627,6.000000
607.010742,0.100004,6.824458,0.350000,6.325313,4.000000,4.356128,6.000000
607.110778,0.100000,6.844041,0.350000,6.325313,4.000000,4.254974,6.000000
607.210754,0.100000,6.824458,0.350000,6.325313,4.000000,4.297640,6.000000
607.310791,0.100004,6.814666,0.350000,6.325313,4.000000,4.307053,6.000000
607.410766,0.100000,6.844041,0.350000,6.325313,4.000000,4.170844,6.000000
607.510803,0.100000,6.844041,0.350000,6.325313,4.000000,4.139798,6.000000
607.610778,0.100004,6.834249,0.350000,6.325313,4.000000,4.145607,6.000000
607.710754,0.100004,6.834249,0.350000,6.325313,4.000000,4.116362,6.000000
607.810729,0.100004,6.804874,0.350000,6.325313,4.000000,4.197683,6.000000
607.910766,0.100004,6.785292,0.350000,6.325313,4.000000,4.247550,6.000000
608.010742,0.100004,6.824458,0.350000,6.325313,4.000000,4.079895,6.000000
608.110778,0.100004,6.824458,0.350000,6.325313,4.000000,4.052451,6.000000
608.210815,0.100000,6.824458,0.350000,6.325313,4.000000,4.025008,6.000000
608.310791,0.100000,6.804874,0.350000,6.325313,4.000000,4.071277,6.000000
608.410827,0.100004,6.785292,0.350000,6.325313,4.000000,4.121144,6.000000
608.510803,0.100000,6.824458,0.350000,6.325313,4.000000,3.953489,6.000000
608.610839,0.100004,6.804874,0.350000,6.325313,4.000000,3.999757,6.000000
608.710754,0.100004,6.814666,0.350000,6.325313,4.000000,3.939062,6.000000
608.810791,0.100000,6.814666,0.350000,6.325313,4.000000,3.913421,6.000000
608.910766,0.100004,6.775502,0.350000,6.325313,4.000000,4.035193,6.000000
609.010803,0.100004,6.775502,0.350000,6.325313,4.000000,4.016757,6.000000
609.110778,0.100004,6.795083,0.350000,6.325313,4.000000,3.924618,6.000000
609.210815,0.100000,6.814666,0.350000,6.325313,4.000000,3.828870,6.000000
609.310791,0.100000,6.795083,0.350000,6.325313,4.000000,3.876939,6.000000
609.410827,0.100000,6.775502,0.350000,6.325313,4.000000,3.928606,6.000000
609.510803,0.100000,6.746131,0.350000,6.325313,4.000000,4.020722,6.000000
609.610839,0.100000,6.736341,0.350000,6.325313,4.000000,4.044541,6.000000
609.710754,0.100000,6.765711,0.350000,6.325313,4.000000,3.922762,6.000000
609.810791,0.100004,6.765711,0.350000,6.325313,4.000000,3.906128,6.000000
609.910766,0.100000,6.755921,0.350000,6.325313,4.000000,3.926346,6.000000
