t,r,snimac1,ym,spir,theta1,theta2,theta3,ypb,Ts,vent
2.800032,0.021984,4.582478,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
2.900032,0.022769,4.572664,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
3.000032,0.023553,4.592291,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
3.100032,0.024338,4.582478,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
3.200032,0.025122,4.660971,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
3.300036,0.025907,4.660971,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
3.400040,0.026691,4.670781,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
3.500040,0.027475,4.631539,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
3.600040,0.028260,4.670781,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
3.700040,0.029044,4.680591,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
