t,r,y_raw,y_avg,ym,e,e_ad,u,theta1,theta2,theta3,y_pb,Ts,vent
120.302223,0.474789,5.464338,5.464337,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
120.402229,0.474543,5.444763,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
120.502235,0.474295,5.444763,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
120.602241,0.474045,5.483913,5.461890,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
120.702239,0.473795,5.474125,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
120.802238,0.473544,5.464338,5.471678,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
120.902236,0.473291,5.444763,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.002243,0.473037,5.444763,5.458220,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
121.102249,0.472782,5.434976,5.454551,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.202255,0.472526,5.464338,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.302253,0.472268,5.464338,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.402252,0.472010,5.474125,5.458220,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.502265,0.471750,5.444763,5.454551,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.602272,0.471489,5.415400,5.448433,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.702270,0.471227,5.454551,5.449656,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.802268,0.470964,5.474125,5.453327,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
121.902275,0.470700,5.483913,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
122.002273,0.470434,5.474125,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
122.102279,0.470168,5.444763,5.458220,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
122.202285,0.469900,5.454551,5.455774,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
122.302284,0.469631,5.483913,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
122.402290,0.469361,5.474125,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
122.502288,0.469089,5.483913,5.471679,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
122.602287,0.468817,5.434976,5.466785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
122.702285,0.468543,5.444763,5.461891,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
122.802284,0.468269,5.434976,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
122.902290,0.467993,5.464338,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.002296,0.467716,5.454551,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
123.102302,0.467437,5.474125,5.458220,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
123.202301,0.467158,5.434976,5.453327,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.302307,0.466877,5.444763,5.448433,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.402305,0.466596,5.434976,5.448433,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.502304,0.466313,5.474125,5.452104,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.602302,0.466029,5.474125,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.702301,0.465744,5.464338,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
123.802307,0.465458,5.434976,5.454550,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
123.902305,0.465170,5.444763,5.450880,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.002304,0.464882,5.483913,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.102302,0.464592,5.464338,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
124.202301,0.464301,5.444763,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.302314,0.464009,5.434976,5.455774,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
124.402313,0.463716,5.434976,5.450881,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.502311,0.463421,5.415400,5.444763,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.602310,0.463126,5.454551,5.447210,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.702308,0.462829,5.464338,5.449657,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.802314,0.462532,5.464338,5.447210,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
124.902313,0.462233,5.425188,5.442316,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.002319,0.461933,5.444763,5.442316,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
125.102317,0.461632,5.434976,5.442316,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
125.202316,0.461329,5.474125,5.447210,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.302322,0.461026,5.464338,5.453327,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
125.402320,0.460721,5.454551,5.453327,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.502319,0.460416,5.444763,5.450880,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.602317,0.460109,5.454551,5.449657,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.702316,0.459801,5.444763,5.452104,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.802322,0.459492,5.483913,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
125.902328,0.459181,5.474125,5.461891,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
126.002334,0.458870,5.464338,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
126.102333,0.458557,5.454551,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
126.202339,0.458244,5.464338,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
126.302337,0.457929,5.474125,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
126.402336,0.457613,5.483913,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
126.502342,0.457296,5.483913,5.472902,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
126.602348,0.456978,5.464338,5.470455,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
126.702354,0.456659,5.464338,5.469232,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
126.802352,0.456338,5.444763,5.466785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
126.902351,0.456017,5.464338,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
127.002349,0.455694,5.483913,5.470455,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
127.102348,0.455370,5.474125,5.470455,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
127.202354,0.455045,5.444763,5.465561,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
127.302352,0.454719,5.454551,5.461891,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
127.402351,0.454392,5.454551,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
127.502349,0.454064,5.483913,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
127.602363,0.453734,5.474125,5.466785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
127.702362,0.453404,5.474125,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
127.802368,0.453072,5.454551,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
127.902366,0.452740,5.454551,5.461891,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.002365,0.452406,5.464338,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
128.102371,0.452071,5.464338,5.465562,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.202362,0.451735,5.483913,5.469232,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.302368,0.451397,5.444763,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.402374,0.451059,5.444763,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.502365,0.450720,5.444763,5.456998,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
128.602371,0.450379,5.474125,5.459445,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.702362,0.450037,5.464338,5.460669,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
128.802383,0.449694,5.483913,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
128.902374,0.449351,5.444763,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.002380,0.449006,5.454551,5.456997,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.102371,0.448659,5.454551,5.458221,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.202377,0.448312,5.483913,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
129.302383,0.447964,5.483913,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.402389,0.447614,5.474125,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.502380,0.447264,5.444763,5.465562,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.602386,0.446912,5.444763,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.702377,0.446560,5.454551,5.461892,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.802383,0.446206,5.474125,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
129.902389,0.445851,5.474125,5.466785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.002380,0.445495,5.464338,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.102386,0.445138,5.444763,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.202377,0.444779,5.434976,5.454551,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.302383,0.444420,5.454551,5.455774,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.402389,0.444060,5.474125,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.502380,0.443698,5.483913,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
130.602386,0.443335,5.444763,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
130.702377,0.442972,5.454551,5.456998,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
130.802398,0.442607,5.444763,5.454551,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
130.902389,0.442241,5.454551,5.455774,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
131.002395,0.441874,5.474125,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
131.102401,0.441506,5.454551,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
131.202392,0.441137,5.464338,5.459445,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
131.302398,0.440766,5.444763,5.454551,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
131.402404,0.440395,5.454551,5.455774,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
131.502395,0.440023,5.474125,5.458221,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
131.602401,0.439649,5.483913,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
131.702407,0.439275,5.454551,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
131.802413,0.438899,5.454551,5.460669,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
131.902420,0.438522,5.434976,5.458221,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.002410,0.438144,5.474125,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.102416,0.437765,5.464338,5.461891,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.202438,0.437385,5.464338,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.302429,0.437004,5.454551,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
132.402435,0.436622,5.454551,5.456998,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.502426,0.436239,5.454551,5.456998,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.602447,0.435854,5.454551,5.456998,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.702453,0.435469,5.493700,5.464339,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.802444,0.435082,5.483913,5.465562,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
132.902450,0.434695,5.444763,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.002441,0.434306,5.444763,5.460668,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.102447,0.433916,5.474125,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.202453,0.433526,5.483913,5.466785,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.302444,0.433134,5.464338,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
133.402450,0.432741,5.474125,5.470456,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.502441,0.432347,5.454551,5.465562,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.602447,0.431952,5.454551,5.461892,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.702453,0.431556,5.474125,5.465562,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
133.802459,0.431159,5.474125,5.469232,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
133.902450,0.430760,5.474125,5.469232,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
134.002456,0.430361,5.444763,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
134.102462,0.429961,5.444763,5.461892,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
134.202468,0.429559,5.454551,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
134.302459,0.429157,5.474125,5.461891,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
134.402465,0.428753,5.464338,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
134.502456,0.428349,5.483913,5.464338,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
134.602462,0.427943,5.464338,5.463115,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
134.702468,0.427536,5.444763,5.459444,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
134.802459,0.427129,5.493700,5.465562,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
134.902465,0.426720,5.493700,5.471679,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
135.002456,0.426310,5.474125,5.474126,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
135.102462,0.425899,5.474125,5.474126,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
135.202468,0.425487,5.434976,5.470455,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
135.302459,0.425074,5.444763,5.465561,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
135.402465,0.424660,5.483913,5.468008,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
135.502456,0.424245,5.464338,5.470455,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
