t,r_l,r_g,r_gf,y,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l,vent
419.346,0,4.4884,5.32724,5.431858,6.170403,1.619658,1.619658,0,3.730418,1,1.84,3.58,6
419.446,0,4.4884,5.321797,5.429688,6.170403,1.59924,1.59924,0,3.730418,1,1.84,3.58,6
419.546,0,4.4884,5.316378,5.425347,6.170403,1.587373,1.587373,0,3.730418,1,1.84,3.58,6
419.645,0,4.4884,5.310985,5.419199,6.170403,1.582767,1.582767,0,3.730418,1,1.84,3.58,6
419.746,0,4.4884,5.305616,5.397859,6.170403,1.639076,1.639076,0,3.730418,1,1.84,3.58,6
419.846,0,4.4884,5.300272,5.406178,6.170403,1.577968,1.577968,0,3.730418,1,1.84,3.58,6
419.946,0,4.4884,5.294954,5.405816,6.170403,1.55073,1.55073,0,3.730418,1,1.84,3.58,6
420.046,0,4.4884,5.289661,5.401114,6.170403,1.540605,1.540605,0,3.730418,1,1.84,3.58,6
420.146,0,4.4884,5.284393,5.38737,6.170403,1.56671,1.56671,0,3.730418,1,1.84,3.58,6
420.246,0,4.4884,5.279151,5.380859,6.170403,1.564573,1.564573,0,3.730418,1,1.84,3.58,6
420.346,0,4.4884,5.273933,5.369647,6.170403,1.581433,1.581433,0,3.730418,1,1.84,3.58,6
420.446,0,4.4884,5.268741,5.373987,6.170403,1.536603,1.536603,0,3.730418,1,1.84,3.58,6
420.546,0,4.4884,5.263575,5.36169,6.170403,1.55776,1.55776,0,3.730418,1,1.84,3.58,6
420.646,0,4.4884,5.258433,5.350116,6.170403,1.576622,1.576622,0,3.730418,1,1.84,3.58,6
420.746,0,4.4884,5.253317,5.356626,6.170403,1.5237,1.5237,0,3.730418,1,1.84,3.58,6
420.846,0,4.4884,5.248226,5.34686,6.170403,1.535166,1.535166,0,3.730418,1,1.84,3.58,6
420.945,0,4.4884,5.243161,5.349754,6.170403,1.496426,1.496426,0,3.730418,1,1.84,3.58,6
421.046,0,4.4884,5.238121,5.343605,6.170403,1.493399,1.493399,0,3.730418,1,1.84,3.58,6
421.146,0,4.4884,5.233106,5.325159,6.170403,1.539741,1.539741,0,3.730418,1,1.84,3.58,6
421.245,0,4.4884,5.228117,5.32335,6.170403,1.520574,1.520574,0,3.730418,1,1.84,3.58,6
421.346,0,4.4884,5.223152,5.317202,6.170403,1.518643,1.518643,0,3.730418,1,1.84,3.58,6
421.446,0,4.4884,5.218214,5.318649,6.170403,1.486519,1.486519,0,3.730418,1,1.84,3.58,6
421.545,0,4.4884,5.2133,5.303458,6.170403,1.520599,1.520599,0,3.730418,1,1.84,3.58,6
421.646,0,4.4884,5.208412,5.287543,6.170403,1.558391,1.558391,0,3.730418,1,1.84,3.58,6
421.746,0,4.4884,5.203548,5.286458,6.170403,1.53774,1.53774,0,3.730418,1,1.84,3.58,6
421.846,0,4.4884,5.198711,5.293692,6.170403,1.48365,1.48365,0,3.730418,1,1.84,3.58,6
421.946,0,4.4884,5.193898,5.281394,6.170403,1.506941,1.506941,0,3.730418,1,1.84,3.58,6
422.046,0,4.4884,5.189111,5.275608,6.170403,1.504814,1.504814,0,3.730418,1,1.84,3.58,6
422.146,0,4.4884,5.184349,5.273799,6.170403,1.486945,1.486945,0,3.730418,1,1.84,3.58,6
422.246,0,4.4884,5.179612,5.274884,6.170403,1.457395,1.457395,0,3.730418,1,1.84,3.58,6
422.346,0,4.4884,5.1749,5.264757,6.170403,1.472388,1.472388,0,3.730418,1,1.84,3.58,6
422.446,0,4.4884,5.170213,5.266565,6.170403,1.440116,1.440116,0,3.730418,1,1.84,3.58,6
422.546,0,4.4884,5.165551,5.264757,6.170403,1.42196,1.42196,0,3.730418,1,1.84,3.58,6
422.646,0,4.4884,5.160914,5.252098,6.170403,1.447104,1.447104,0,3.730418,1,1.84,3.58,6
422.746,0,4.4884,5.156302,5.235098,6.170403,1.490271,1.490271,0,3.730418,1,1.84,3.58,6
422.846,0,4.4884,5.151716,5.229673,6.170403,1.48811,1.48811,0,3.730418,1,1.84,3.58,6
422.945,0,4.4884,5.147154,5.221716,6.170403,1.496233,1.496233,0,3.730418,1,1.84,3.58,6
423.046,0,4.4884,5.142617,5.219907,6.170403,1.480102,1.480102,0,3.730418,1,1.84,3.58,6
423.146,0,4.4884,5.138105,5.203269,6.170403,1.523196,1.523196,0,3.730418,1,1.84,3.58,6
423.245,0,4.4884,5.133618,5.217014,6.170403,1.445706,1.445706,0,3.730418,1,1.84,3.58,6
423.346,0,4.4884,5.129156,5.218822,6.170403,1.414785,1.414785,0,3.730418,1,1.84,3.58,6
423.446,0,4.4884,5.124719,5.198929,6.170403,1.470333,1.470333,0,3.730418,1,1.84,3.58,6
423.546,0,4.4884,5.120306,5.209057,6.170403,1.406976,1.406976,0,3.730418,1,1.84,3.58,6
423.646,0,4.4884,5.115918,5.19278,6.170403,1.448317,1.448317,0,3.730418,1,1.84,3.58,6
423.745,0,4.4884,5.111554,5.179398,6.170403,1.479011,1.479011,0,3.730418,1,1.84,3.58,6
423.846,0,4.4884,5.107214,5.181568,6.170403,1.448224,1.448224,0,3.730418,1,1.84,3.58,6
423.946,0,4.4884,5.1029,5.175781,6.170403,1.448909,1.448909,0,3.730418,1,1.84,3.58,6
424.046,0,4.4884,5.09861,5.168186,6.170403,1.457029,1.457029,0,3.730418,1,1.84,3.58,6
424.146,0,4.4884,5.094344,5.167462,6.170403,1.437988,1.437988,0,3.730418,1,1.84,3.58,6
424.245,0,4.4884,5.090102,5.165654,6.170403,1.423138,1.423138,0,3.730418,1,1.84,3.58,6
424.345,0,4.4884,5.085885,5.161314,6.170403,1.418341,1.418341,0,3.730418,1,1.84,3.58,6
424.446,0,4.4884,5.081692,5.154441,6.170403,1.423777,1.423777,0,3.730418,1,1.84,3.58,6
424.546,0,4.4884,5.077523,5.143952,6.170403,1.443964,1.443964,0,3.730418,1,1.84,3.58,6
424.646,0,4.4884,5.073378,5.143591,6.170403,1.424181,1.424181,0,3.730418,1,1.84,3.58,6
424.746,0,4.4884,5.069257,5.142506,6.170403,1.407122,1.407122,0,3.730418,1,1.84,3.58,6
424.846,0,4.4884,5.06516,5.142506,6.170403,1.385607,1.385607,0,3.730418,1,1.84,3.58,6
424.946,0,4.4884,5.061087,5.134187,6.170403,1.397176,1.397176,0,3.730418,1,1.84,3.58,6
425.046,0,4.4884,5.057037,5.137442,6.170403,1.36284,1.36284,0,3.730418,1,1.84,3.58,6
425.146,0,4.4884,5.053011,5.12406,6.170403,1.394638,1.394638,0,3.730418,1,1.84,3.58,6
425.246,0,4.4884,5.049009,5.120804,6.170403,1.386678,1.386678,0,3.730418,1,1.84,3.58,6
425.346,0,4.4884,5.045031,5.105975,6.170403,1.425054,1.425054,0,3.730418,1,1.84,3.58,6
425.445,0,4.4884,5.041076,5.102358,6.170403,1.419435,1.419435,0,3.730418,1,1.84,3.58,6
425.546,0,4.4884,5.037144,5.114294,6.170403,1.351677,1.351677,0,3.730418,1,1.84,3.58,6
425.646,0,4.4884,5.033236,5.107422,6.170403,1.358132,1.358132,0,3.730418,1,1.84,3.58,6
425.746,0,4.4884,5.029351,5.101635,6.170403,1.360548,1.360548,0,3.730418,1,1.84,3.58,6
425.846,0,4.4884,5.025489,5.094039,6.170403,1.370422,1.370422,0,3.730418,1,1.84,3.58,6
425.945,0,4.4884,5.021651,5.091146,6.170403,1.361845,1.361845,0,3.730418,1,1.84,3.58,6
426.046,0,4.4884,5.017835,5.087167,6.170403,1.357631,1.357631,0,3.730418,1,1.84,3.58,6
426.146,0,4.4884,5.014043,5.082104,6.170403,1.357863,1.357863,0,3.730418,1,1.84,3.58,6
426.246,0,4.4884,5.010273,5.077763,6.170403,1.355384,1.355384,0,3.730418,1,1.84,3.58,6
426.346,0,4.4884,5.006526,5.072338,6.170403,1.357371,1.357371,0,3.730418,1,1.84,3.58,6
426.446,0,4.4884,5.002803,5.076316,6.170403,1.321957,1.321957,0,3.730418,1,1.84,3.58,6
426.546,0,4.4884,4.999101,5.054254,6.170403,1.390255,1.390255,0,3.730418,1,1.84,3.58,6
426.646,0,4.4884,4.995422,5.067997,6.170403,1.316704,1.316704,0,3.730418,1,1.84,3.58,6
426.746,0,4.4884,4.991766,5.061849,6.170403,1.321594,1.321594,0,3.730418,1,1.84,3.58,6
426.846,0,4.4884,4.988132,5.057508,6.170403,1.319512,1.319512,0,3.730418,1,1.84,3.58,6
426.946,0,4.4884,4.984521,5.043765,6.170403,1.355187,1.355187,0,3.730418,1,1.84,3.58,6
427.046,0,4.4884,4.980932,5.041594,6.170403,1.345366,1.345366,0,3.730418,1,1.84,3.58,6
427.146,0,4.4884,4.977365,5.036169,6.170403,1.34855,1.34855,0,3.730418,1,1.84,3.58,6
427.246,0,4.4884,4.973819,5.044126,6.170403,1.298425,1.298425,0,3.730418,1,1.84,3.58,6
427.345,0,4.4884,4.970296,5.038339,6.170403,1.30256,1.30256,0,3.730418,1,1.84,3.58,6
427.446,0,4.4884,4.966795,5.030382,6.170403,1.315623,1.315623,0,3.730418,1,1.84,3.58,6
427.545,0,4.4884,4.963316,5.038339,6.170403,1.265426,1.265426,0,3.730418,1,1.84,3.58,6
427.646,0,4.4884,4.959858,5.027127,6.170403,1.291191,1.291191,0,3.730418,1,1.84,3.58,6
427.746,0,4.4884,4.956423,5.020978,6.170403,1.297336,1.297336,0,3.730418,1,1.84,3.58,6
427.846,0,4.4884,4.953008,5.020616,6.170403,1.280606,1.280606,0,3.730418,1,1.84,3.58,6
427.946,0,4.4884,4.949615,5.016638,6.170403,1.278216,1.278216,0,3.730418,1,1.84,3.58,6
428.046,0,4.4884,4.946244,5.00651,6.170403,1.300549,1.300549,0,3.730418,1,1.84,3.58,6
428.145,0,4.4884,4.942894,5.01085,6.170403,1.265569,1.265569,0,3.730418,1,1.84,3.58,6
428.246,0,4.4884,4.939565,4.993489,6.170403,1.316941,1.316941,0,3.730418,1,1.84,3.58,6
428.346,0,4.4884,4.936257,4.994213,6.170403,1.29704,1.29704,0,3.730418,1,1.84,3.58,6
428.446,0,4.4884,4.932971,4.994936,6.170403,1.276945,1.276945,0,3.730418,1,1.84,3.58,6
428.546,0,4.4884,4.929705,4.991319,6.170403,1.274013,1.274013,0,3.730418,1,1.84,3.58,6
428.646,0,4.4884,4.92646,4.983724,6.170403,1.287102,1.287102,0,3.730418,1,1.84,3.58,6
428.746,0,4.4884,4.923236,4.984447,6.170403,1.267301,1.267301,0,3.730418,1,1.84,3.58,6
428.846,0,4.4884,4.920033,4.979022,6.170403,1.271904,1.271904,0,3.730418,1,1.84,3.58,6
428.946,0,4.4884,4.91685,4.975767,6.170403,1.268065,1.268065,0,3.730418,1,1.84,3.58,6
429.046,0,4.4884,4.913687,4.96998,6.170403,1.274439,1.274439,0,3.730418,1,1.84,3.58,6
429.146,0,4.4884,4.910545,4.970703,6.170403,1.255037,1.255037,0,3.730418,1,1.84,3.58,6
429.246,0,4.4884,4.907423,4.968894,6.170403,1.245574,1.245574,0,3.730418,1,1.84,3.58,6
429.346,0,4.4884,4.904322,4.967448,6.170403,1.234652,1.234652,0,3.730418,1,1.84,3.58,6
429.446,0,4.4884,4.901241,4.962384,6.170403,1.238162,1.238162,0,3.730418,1,1.84,3.58,6
429.546,0,4.4884,4.89818,4.957321,6.170403,1.241891,1.241891,0,3.730418,1,1.84,3.58,6
429.646,0,4.4884,4.895138,4.958044,6.170403,1.222693,1.222693,0,3.730418,1,1.84,3.58,6
429.746,0,4.4884,4.892117,4.94864,6.170403,1.243819,1.243819,0,3.730418,1,1.84,3.58,6
429.846,0,4.4884,4.889115,4.947193,6.170403,1.233642,1.233642,0,3.730418,1,1.84,3.58,6
429.946,0,4.4884,4.886133,4.93996,6.170403,1.246583,1.246583,0,3.730418,1,1.84,3.58,6
430.046,0,4.4884,4.88317,4.934896,6.170403,1.251221,1.251221,0,3.730418,1,1.84,3.58,6
430.146,0,4.4884,4.880227,4.933087,6.170403,1.24306,1.24306,0,3.730418,1,1.84,3.58,6
430.246,0,4.4884,4.877303,4.926939,6.170403,1.25226,1.25226,0,3.730418,1,1.84,3.58,6
430.345,0,4.4884,4.874399,4.9273,6.170403,1.235722,1.235722,0,3.730418,1,1.84,3.58,6
430.446,0,4.4884,4.871514,4.918258,6.170403,1.256646,1.256646,0,3.730418,1,1.84,3.58,6
430.546,0,4.4884,4.868648,4.929109,6.170403,1.198509,1.198509,0,3.730418,1,1.84,3.58,6
430.646,0,4.4884,4.865801,4.921875,6.170403,1.211823,1.211823,0,3.730418,1,1.84,3.58,6
430.746,0,4.4884,4.862973,4.921513,6.170403,1.198033,1.198033,0,3.730418,1,1.84,3.58,6
430.845,0,4.4884,4.860164,4.908131,6.170403,1.236228,1.236228,0,3.730418,1,1.84,3.58,6
430.945,0,4.4884,4.857373,4.918982,6.170403,1.178303,1.178303,0,3.730418,1,1.84,3.58,6
431.045,0,4.4884,4.854601,4.909216,6.170403,1.201966,1.201966,0,3.730418,1,1.84,3.58,6
431.145,0,4.4884,4.851848,4.901258,6.170403,1.21896,1.21896,0,3.730418,1,1.84,3.58,6
431.246,0,4.4884,4.849113,4.900174,6.170403,1.208899,1.208899,0,3.730418,1,1.84,3.58,6
431.345,0,4.4884,4.846396,4.890408,6.170403,1.233521,1.233521,0,3.730418,1,1.84,3.58,6
431.446,0,4.4884,4.843698,4.893301,6.170403,1.208073,1.208073,0,3.730418,1,1.84,3.58,6
431.546,0,4.4884,4.841018,4.893663,6.170403,1.192436,1.192436,0,3.730418,1,1.84,3.58,6
431.646,0,4.4884,4.838356,4.884259,6.170403,1.215717,1.215717,0,3.730418,1,1.84,3.58,6
431.746,0,4.4884,4.835711,4.890046,6.170403,1.17878,1.17878,0,3.730418,1,1.84,3.58,6
431.846,0,4.4884,4.833085,4.883536,6.170403,1.190512,1.190512,0,3.730418,1,1.84,3.58,6
431.946,0,4.4884,4.830477,4.869792,6.170403,1.231524,1.231524,0,3.730418,1,1.84,3.58,6
432.046,0,4.4884,4.827886,4.860026,6.170403,1.257472,1.257472,0,3.730418,1,1.84,3.58,6
432.146,0,4.4884,4.825313,4.868707,6.170403,1.210207,1.210207,0,3.730418,1,1.84,3.58,6
432.246,0,4.4884,4.822757,4.866536,6.170403,1.205628,1.205628,0,3.730418,1,1.84,3.58,6
432.346,0,4.4884,4.82022,4.865089,6.170403,1.1982,1.1982,0,3.730418,1,1.84,3.58,6
432.445,0,4.4884,4.817698,4.857494,6.170403,1.215355,1.215355,0,3.730418,1,1.84,3.58,6
432.546,0,4.4884,4.815195,4.868707,6.170403,1.157706,1.157706,0,3.730418,1,1.84,3.58,6
432.646,0,4.4884,4.812708,4.859664,6.170403,1.180183,1.180183,0,3.730418,1,1.84,3.58,6
432.746,0,4.4884,4.810239,4.856409,6.170403,1.180039,1.180039,0,3.730418,1,1.84,3.58,6
432.846,0,4.4884,4.807786,4.855686,6.170403,1.169891,1.169891,0,3.730418,1,1.84,3.58,6
432.946,0,4.4884,4.805351,4.84809,6.170403,1.187178,1.187178,0,3.730418,1,1.84,3.58,6
433.045,0,4.4884,4.802932,4.84592,6.170403,1.18319,1.18319,0,3.730418,1,1.84,3.58,6
433.146,0,4.4884,4.80053,4.840495,6.170403,1.192276,1.192276,0,3.730418,1,1.84,3.58,6
433.245,0,4.4884,4.798144,4.843388,6.170403,1.168362,1.168362,0,3.730418,1,1.84,3.58,6
433.346,0,4.4884,4.795775,4.828921,6.170403,1.213588,1.213588,0,3.730418,1,1.84,3.58,6
433.446,0,4.4884,4.793423,4.831814,6.170403,1.190283,1.190283,0,3.730418,1,1.84,3.58,6
433.546,0,4.4884,4.791086,4.830729,6.170403,1.182591,1.182591,0,3.730418,1,1.84,3.58,6
433.646,0,4.4884,4.788766,4.833984,6.170403,1.157513,1.157513,0,3.730418,1,1.84,3.58,6
433.746,0,4.4884,4.786462,4.827836,6.170403,1.169727,1.169727,0,3.730418,1,1.84,3.58,6
433.846,0,4.4884,4.784174,4.821687,6.170403,1.182275,1.182275,0,3.730418,1,1.84,3.58,6
433.946,0,4.4884,4.781902,4.827836,6.170403,1.145965,1.145965,0,3.730418,1,1.84,3.58,6
434.046,0,4.4884,4.779646,4.834708,6.170403,1.106237,1.106237,0,3.730418,1,1.84,3.58,6
434.145,0,4.4884,4.777406,4.815176,6.170403,1.171547,1.171547,0,3.730418,1,1.84,3.58,6
434.246,0,4.4884,4.775181,4.804326,6.170403,1.203407,1.203407,0,3.730418,1,1.84,3.58,6
434.346,0,4.4884,4.772972,4.806858,6.170403,1.182402,1.182402,0,3.730418,1,1.84,3.58,6
434.446,0,4.4884,4.770778,4.816261,6.170403,1.133642,1.133642,0,3.730418,1,1.84,3.58,6
434.546,0,4.4884,4.7686,4.810836,6.170403,1.143445,1.143445,0,3.730418,1,1.84,3.58,6
434.646,0,4.4884,4.766437,4.803602,6.170403,1.160773,1.160773,0,3.730418,1,1.84,3.58,6
434.746,0,4.4884,4.76429,4.807219,6.170403,1.135116,1.135116,0,3.730418,1,1.84,3.58,6
434.845,0,4.4884,4.762157,4.804326,6.170403,1.135153,1.135153,0,3.730418,1,1.84,3.58,6
434.946,0,4.4884,4.76004,4.793837,6.170403,1.165688,1.165688,0,3.730418,1,1.84,3.58,6
435.046,0,4.4884,4.757937,4.790943,6.170403,1.166487,1.166487,0,3.730418,1,1.84,3.58,6
435.146,0,4.4884,4.75585,4.787688,6.170403,1.168849,1.168849,0,3.730418,1,1.84,3.58,6
435.246,0,4.4884,4.753778,4.792752,6.170403,1.138073,1.138073,0,3.730418,1,1.84,3.58,6
435.346,0,4.4884,4.751719,4.787688,6.170403,1.147369,1.147369,0,3.730418,1,1.84,3.58,6
435.446,0,4.4884,4.749676,4.782986,6.170403,1.155483,1.155483,0,3.730418,1,1.84,3.58,6
435.546,0,4.4884,4.747647,4.780454,6.170403,1.155163,1.155163,0,3.730418,1,1.84,3.58,6
435.646,0,4.4884,4.745633,4.774667,6.170403,1.167958,1.167958,0,3.730418,1,1.84,3.58,6
435.746,0,4.4884,4.743632,4.768518,6.170403,1.182519,1.182519,0,3.730418,1,1.84,3.58,6
435.846,0,4.4884,4.741647,4.784433,6.170403,1.109177,1.109177,0,3.730418,1,1.84,3.58,6
435.946,0,4.4884,4.739675,4.782263,6.170403,1.106976,1.106976,0,3.730418,1,1.84,3.58,6
436.046,0,4.4884,4.737718,4.775752,6.170403,1.122208,1.122208,0,3.730418,1,1.84,3.58,6
436.146,0,4.4884,4.735775,4.76237,6.170403,1.165303,1.165303,0,3.730418,1,1.84,3.58,6
436.246,0,4.4884,4.733845,4.773944,6.170403,1.109425,1.109425,0,3.730418,1,1.84,3.58,6
436.346,0,4.4884,4.731929,4.765625,6.170403,1.132232,1.132232,0,3.730418,1,1.84,3.58,6
436.445,0,4.4884,4.730027,4.750796,6.170403,1.181581,1.181581,0,3.730418,1,1.84,3.58,6
436.546,0,4.4884,4.728139,4.759838,6.170403,1.136407,1.136407,0,3.730418,1,1.84,3.58,6
436.646,0,4.4884,4.726264,4.764178,6.170403,1.109328,1.109328,0,3.730418,1,1.84,3.58,6
436.746,0,4.4884,4.724403,4.761285,6.170403,1.110803,1.110803,0,3.730418,1,1.84,3.58,6
436.846,0,4.4884,4.722556,4.754774,6.170403,1.126876,1.126876,0,3.730418,1,1.84,3.58,6
436.946,0,4.4884,4.720722,4.749349,6.170403,1.138985,1.138985,0,3.730418,1,1.84,3.58,6
437.046,0,4.4884,4.718901,4.747902,6.170403,1.135484,1.135484,0,3.730418,1,1.84,3.58,6
437.146,0,4.4884,4.717093,4.747179,6.170403,1.129116,1.129116,0,3.730418,1,1.84,3.58,6
437.245,0,4.4884,4.715298,4.7432,6.170403,1.135744,1.135744,0,3.730418,1,1.84,3.58,6
437.346,0,4.4884,4.713516,4.752243,6.170403,1.090494,1.090494,0,3.730418,1,1.84,3.58,6
437.446,0,4.4884,4.711748,4.73669,6.170403,1.142921,1.142921,0,3.730418,1,1.84,3.58,6
437.546,0,4.4884,4.709991,4.738498,6.170403,1.126915,1.126915,0,3.730418,1,1.84,3.58,6
437.646,0,4.4884,4.708249,4.742477,6.170403,1.102034,1.102034,0,3.730418,1,1.84,3.58,6
437.746,0,4.4884,4.706518,4.73886,6.170403,1.107185,1.107185,0,3.730418,1,1.84,3.58,6
437.846,0,4.4884,4.7048,4.725116,6.170403,1.153024,1.153024,0,3.730418,1,1.84,3.58,6
437.946,0,4.4884,4.703095,4.729094,6.170403,1.128869,1.128869,0,3.730418,1,1.84,3.58,6
438.046,0,4.4884,4.701402,4.722584,6.170403,1.146319,1.146319,0,3.730418,1,1.84,3.58,6
438.146,0,4.4884,4.699722,4.71318,6.170403,1.175729,1.175729,0,3.730418,1,1.84,3.58,6
438.246,0,4.4884,4.698054,4.713903,6.170403,1.165222,1.165222,0,3.730418,1,1.84,3.58,6
438.345,0,4.4884,4.696398,4.718967,6.170403,1.137234,1.137234,0,3.730418,1,1.84,3.58,6
438.446,0,4.4884,4.694754,4.721137,6.170403,1.120399,1.120399,0,3.730418,1,1.84,3.58,6
438.546,0,4.4884,4.693122,4.716435,6.170403,1.130834,1.130834,0,3.730418,1,1.84,3.58,6
438.646,0,4.4884,4.691503,4.717158,6.170403,1.119831,1.119831,0,3.730418,1,1.84,3.58,6
438.746,0,4.4884,4.689895,4.711733,6.170403,1.133304,1.133304,0,3.730418,1,1.84,3.58,6
438.846,0,4.4884,4.6883,4.707031,6.170403,1.144201,1.144201,0,3.730418,1,1.84,3.58,6
438.946,0,4.4884,4.686715,4.702329,6.170403,1.15536,1.15536,0,3.730418,1,1.84,3.58,6
439.046,0,4.4884,4.685143,4.699797,6.170403,1.158107,1.158107,0,3.730418,1,1.84,3.58,6
439.146,0,4.4884,4.683582,4.698712,6.170403,1.155177,1.155177,0,3.730418,1,1.84,3.58,6
439.246,0,4.4884,4.682033,4.705223,6.170403,1.12188,1.12188,0,3.730418,1,1.84,3.58,6
439.346,0,4.4884,4.680495,4.693287,6.170403,1.161849,1.161849,0,3.730418,1,1.84,3.58,6
439.446,0,4.4884,4.678969,4.703776,6.170403,1.112892,1.112892,0,3.730418,1,1.84,3.58,6
439.546,0,4.4884,4.677454,4.701244,6.170403,1.11522,1.11522,0,3.730418,1,1.84,3.58,6
439.646,0,4.4884,4.67595,4.691117,6.170403,1.148049,1.148049,0,3.730418,1,1.84,3.58,6
439.746,0,4.4884,4.674457,4.69184,6.170403,1.138124,1.138124,0,3.730418,1,1.84,3.58,6
439.846,0,4.4884,4.672976,4.695096,6.170403,1.117959,1.117959,0,3.730418,1,1.84,3.58,6
439.946,0,4.4884,4.671504,4.686777,6.170403,1.143803,1.143803,0,3.730418,1,1.84,3.58,6
440.045,0,4.4884,4.670045,4.688585,6.170403,1.129662,1.129662,0,3.730418,1,1.84,3.58,6
440.145,0,4.4884,4.668596,4.679543,6.170403,1.158739,1.158739,0,3.730418,1,1.84,3.58,6
440.246,0,4.4884,4.667159,4.684968,6.170403,1.13052,1.13052,0,3.730418,1,1.84,3.58,6
440.346,0,4.4884,4.665731,4.686777,6.170403,1.116329,1.116329,0,3.730418,1,1.84,3.58,6
440.445,0,4.4884,4.664314,4.686053,6.170403,1.112082,1.112082,0,3.730418,1,1.84,3.58,6
440.546,0,4.4884,4.662909,4.68533,6.170403,1.107831,1.107831,0,3.730418,1,1.84,3.58,6
440.646,0,4.4884,4.661513,4.667607,6.170403,1.171573,1.171573,0,3.730418,1,1.84,3.58,6
440.746,0,4.4884,4.660129,4.670862,6.170403,1.152586,1.152586,0,3.730418,1,1.84,3.58,6
440.845,0,4.4884,4.658754,4.672309,6.170403,1.140549,1.140549,0,3.730418,1,1.84,3.58,6
440.945,0,4.4884,4.65739,4.671586,6.170403,1.137037,1.137037,0,3.730418,1,1.84,3.58,6
441.046,0,4.4884,4.656036,4.678458,6.170403,1.103139,1.103139,0,3.730418,1,1.84,3.58,6
441.146,0,4.4884,4.654692,4.674118,6.170403,1.113555,1.113555,0,3.730418,1,1.84,3.58,6
441.246,0,4.4884,4.653358,4.665075,6.170403,1.14303,1.14303,0,3.730418,1,1.84,3.58,6
441.346,0,4.4884,4.652035,4.665799,6.170403,1.134021,1.134021,0,3.730418,1,1.84,3.58,6
441.446,0,4.4884,4.650721,4.660735,6.170403,1.148059,1.148059,0,3.730418,1,1.84,3.58,6
441.546,0,4.4884,4.649417,4.665437,6.170403,1.123335,1.123335,0,3.730418,1,1.84,3.58,6
441.646,0,4.4884,4.648123,4.649884,6.170403,1.179247,1.179247,0,3.730418,1,1.84,3.58,6
441.745,0,4.4884,4.646839,4.65965,6.170403,1.134925,1.134925,0,3.730418,1,1.84,3.58,6
441.846,0,4.4884,4.645565,4.66399,6.170403,1.111569,1.111569,0,3.730418,1,1.84,3.58,6
441.946,0,4.4884,4.6443,4.665799,6.170403,1.097987,1.097987,0,3.730418,1,1.84,3.58,6
442.046,0,4.4884,4.643045,4.65531,6.170403,1.133418,1.133418,0,3.730418,1,1.84,3.58,6
442.146,0,4.4884,4.641799,4.65748,6.170403,1.118897,1.118897,0,3.730418,1,1.84,3.58,6
442.246,0,4.4884,4.640563,4.655671,6.170403,1.120088,1.120088,0,3.730418,1,1.84,3.58,6
442.346,0,4.4884,4.639336,4.648799,6.170403,1.141612,1.141612,0,3.730418,1,1.84,3.58,6
442.446,0,4.4884,4.638118,4.647352,6.170403,1.141865,1.141865,0,3.730418,1,1.84,3.58,6
442.546,0,4.4884,4.63691,4.644459,6.170403,1.147961,1.147961,0,3.730418,1,1.84,3.58,6
442.646,0,4.4884,4.635711,4.643735,6.170403,1.145529,1.145529,0,3.730418,1,1.84,3.58,6
442.746,0,4.4884,4.634521,4.648438,6.170403,1.1214,1.1214,0,3.730418,1,1.84,3.58,6
442.846,0,4.4884,4.633341,4.645182,6.170403,1.128725,1.128725,0,3.730418,1,1.84,3.58,6
442.946,0,4.4884,4.632169,4.642289,6.170403,1.134781,1.134781,0,3.730418,1,1.84,3.58,6
443.046,0,4.4884,4.631006,4.634693,6.170403,1.159803,1.159803,0,3.730418,1,1.84,3.58,6
443.146,0,4.4884,4.629852,4.640842,6.170403,1.130334,1.130334,0,3.730418,1,1.84,3.58,6
443.246,0,4.4884,4.628706,4.64048,6.170403,1.126431,1.126431,0,3.730418,1,1.84,3.58,6
443.346,0,4.4884,4.62757,4.625651,6.170403,1.180376,1.180376,0,3.730418,1,1.84,3.58,6
443.445,0,4.4884,4.626442,4.627098,6.170403,1.170213,1.170213,0,3.730418,1,1.84,3.58,6
443.546,0,4.4884,4.625323,4.633246,6.170403,1.141097,1.141097,0,3.730418,1,1.84,3.58,6
443.646,0,4.4884,4.624213,4.639395,6.170403,1.111505,1.111505,0,3.730418,1,1.84,3.58,6
443.746,0,4.4884,4.623111,4.640842,6.170403,1.100248,1.100248,0,3.730418,1,1.84,3.58,6
443.846,0,4.4884,4.622017,4.638672,6.170403,1.103311,1.103311,0,3.730418,1,1.84,3.58,6
443.946,0,4.4884,4.620932,4.63614,6.170403,1.107934,1.107934,0,3.730418,1,1.84,3.58,6
444.046,0,4.4884,4.619855,4.634332,6.170403,1.109794,1.109794,0,3.730418,1,1.84,3.58,6
444.146,0,4.4884,4.618786,4.6318,6.170403,1.114634,1.114634,0,3.730418,1,1.84,3.58,6
444.246,0,4.4884,4.617726,4.628183,6.170403,1.12395,1.12395,0,3.730418,1,1.84,3.58,6
444.346,0,4.4884,4.616674,4.633608,6.170403,1.097307,1.097307,0,3.730418,1,1.84,3.58,6
444.446,0,4.4884,4.61563,4.630353,6.170403,1.104968,1.104968,0,3.730418,1,1.84,3.58,6
444.546,0,4.4884,4.614594,4.622757,6.170403,1.130175,1.130175,0,3.730418,1,1.84,3.58,6
