time,setpoint,vstup,vystup
31.1,0.35,0.515413989304488,0.349989479086432
31.2,0.35,0.515426825482704,0.349986612435234
31.3,0.35,0.515439553116544,0.349983919059378
31.4,0.35,0.515452154198528,0.349981394987367
31.5,0.35,0.515464611888456,0.349979036139041
31.6,0.35,0.515476910484233,0.349976838338769
31.7,0.35,0.51548903539209,0.349974797328152
31.8,0.35,0.515500973096293,0.349972908778207
31.9,0.35,0.515512711128417,0.349971168301063
32,0.35,0.515524238036269,0.349969571461153
32.1,0.35,0.515535543352526,0.349968113785915
32.2,0.35,0.515546617563181,0.349966790776018
32.3,0.35,0.515557452075842,0.349965597915093
32.4,0.35,0.515568039187968,0.349964530679001
32.5,0.35,0.515578372055092,0.349963584544636
32.6,0.35,0.515588444659102,0.349962754998268
32.7,0.35,0.515598251776628,0.349962037543435
32.8,0.35,0.51560778894759,0.349961427708395
32.9,0.35,0.515617052443956,0.349960921053153
33,0.35,0.515626039238762,0.349960513176053
33.1,0.35,0.515634746975435,0.349960199719968
33.2,0.35,0.515643173937454,0.349959976378082
33.3,0.35,0.515651319018398,0.349959838899281
33.4,0.35,0.515659181692415,0.349959783093159
33.5,0.35,0.515666761985135,0.349959804834655
33.6,0.35,0.515674060445069,0.349959900068329
33.7,0.35,0.515681078115523,0.349960064812281
33.8,0.35,0.515687816507038,0.349960295161742
33.9,0.35,0.515694277570395,0.349960587292323
34,0.35,0.515700463670202,0.349960937462956
34.1,0.35,0.515706377559077,0.349961342018527
34.2,0.35,0.515712022352449,0.349961797392204
34.3,0.35,0.515717401503989,0.349962300107495
34.4,0.35,0.515722518781687,0.349962846780022
34.5,0.35,0.515727378244581,0.349963434119031
34.6,0.35,0.515731984220154,0.349964058928658
34.7,0.35,0.515736341282405,0.349964718108947
34.8,0.35,0.515740454230586,0.349965408656638
34.9,0.35,0.515744328068641,0.349966127665738
35,0.35,0.515747967985306,0.349966872327878
35.1,0.35,0.515751379334922,0.34996763993247
35.2,0.35,0.51575456761891,0.349968427866683
35.3,0.35,0.515757538467952,0.349969233615222
35.4,0.35,0.515760297624836,0.349970054759958
35.5,0.35,0.515762850928002,0.349970888979377
35.6,0.35,0.515765204295741,0.349971734047893
35.7,0.35,0.515767363711081,0.349972587835011
35.8,0.35,0.515769335207325,0.349973448304358
35.9,0.35,0.515771124854247,0.349974313512592
36,0.35,0.515772738744939,0.349975181608191
36.1,0.35,0.515774182983292,0.349976050830136
36.2,0.35,0.515775463672102,0.349976919506497
36.3,0.35,0.515776586901801,0.34997778605292
36.4,0.35,0.515777558739792,0.349978648971036
36.5,0.35,0.515778385220373,0.349979506846793
36.6,0.35,0.515779072335254,0.34998035834871
36.7,0.35,0.515779626024636,0.34998120222608
36.8,0.35,0.515780052168853,0.349982037307103
36.9,0.35,0.515780356580553,0.349982862496982
37,0.35,0.515780544997413,0.349983676775964
37.1,0.35,0.51578062307537,0.349984479197348
37.2,0.35,0.515780596382353,0.349985268885466
37.3,0.35,0.515780470392502,0.349986045033621
37.4,0.35,0.515780250480865,0.349986806902022
37.5,0.35,0.515779941918548,0.349987553815689
37.6,0.35,0.515779549868312,0.34998828516235
37.7,0.35,0.515779079380599,0.349989000390335
37.8,0.35,0.515778535389969,0.349989699006458
37.9,0.35,0.515777922711945,0.349990380573906
38,0.35,0.515777246040232,0.349991044710131
38.1,0.35,0.515776509944313,0.349991691084752
38.2,0.35,0.515775718867397,0.349992319417465
38.3,0.35,0.515774877124708,0.349992929475972
38.4,0.35,0.515773988902103,0.349993521073928
38.5,0.35,0.515773058254998,0.349994094068903
38.6,0.35,0.515772089107594,0.349994648360379
38.7,0.35,0.515771085252383,0.34999518388776
38.8,0.35,0.515770050349933,0.349995700628425
38.9,0.35,0.515768987928915,0.349996198595795
39,0.35,0.51576790138639,0.349996677837451
39.1,0.35,0.51576679398831,0.34999713843327
