time,spir_n,snimac1_n
230.4,0.5,0.363190265570883
230.5,0.5,0.384335228428962
230.6,0.5,0.381066128787042
230.7,0.5,0.371286612478455
230.8,0.5,0.364762304503201
230.9,0.5,0.385907267361281
231,0.5,0.367989730219361
231.1,0.5,0.38425188057744
231.2,0.5,0.38586559343552
231.3,0.5,0.384224097960267
231.4,0.5,0.37444458165168
231.5,0.5,0.363037461176426
231.6,0.5,0.379299611534506
231.7,0.5,0.374402907725919
231.8,0.5,0.367878599750665
231.9,0.5,0.384140750108745
232,0.5,0.375988837966824
232.1,0.5,0.387368175824904
232.2,0.5,0.39060949284965
232.3,0.5,0.366181539041063
232.4,0.5,0.387326501899143
232.5,0.5,0.384057402257223
232.6,0.5,0.371022677615302
232.7,0.5,0.377519202973382
232.8,0.5,0.372622499164795
232.9,0.5,0.374236212022875
233,0.5,0.379105133214288
233.1,0.5,0.395367283572368
233.2,0.5,0.367684121430447
233.3,0.5,0.369297834288527
233.4,0.5,0.37904956797994
233.5,0.5,0.36601484333802
233.6,0.5,0.362745743696099
233.7,0.5,0.377380289887512
233.8,0.5,0.382249211078925
233.9,0.5,0.375724903103672
234,0.5,0.361062574295085
234.1,0.5,0.367559099653165
234.2,0.5,0.374055625011244
234.3,0.5,0.367531317035991
234.4,0.5,0.391931488227404
234.5,0.5,0.374013951085483
234.6,0.5,0.364234434776896
234.7,0.5,0.359337730968309
234.8,0.5,0.377227485493056
234.9,0.5,0.380468802517802
235,0.5,0.360923661209215
235.1,0.5,0.303943624067295
235.2,0.5,0.357640670258708
235.3,0.5,0.383668445616787
235.4,0.5,0.346219658474867
235.5,0.5,0.368992225499614
235.6,0.5,0.375488750857694
235.7,0.5,0.36408163038244
235.8,0.5,0.368950551573853
235.9,0.5,0.375447076931933
236,0.5,0.390081623123346
236.1,0.5,0.386812523481426
236.2,0.5,0.380288215506172
236.3,0.5,0.377019115864252
236.4,0.5,0.390026057888998
236.5,0.5,0.380246541580411
236.6,0.5,0.381860254438491
236.7,0.5,0.385101571463237
236.8,0.5,0.378577263487983
236.9,0.5,0.375308163846063
237,0.5,0.376921876704143
237.1,0.5,0.394811631228889
237.2,0.5,0.381776906586969
237.3,0.5,0.380135411111715
237.4,0.5,0.378493915636462
237.5,0.5,0.363831586827875
237.6,0.5,0.371955716352621
237.7,0.5,0.394728283377367
237.8,0.5,0.38006595456878
237.9,0.5,0.368658834093527
238,0.5,0.37841056778494
238.1,0.5,0.371886259809686
238.2,0.5,0.389776014334432
238.3,0.5,0.360465248025845
238.4,0.5,0.373472190050592
238.5,0.5,0.378341111242005
238.6,0.5,0.391348053266751
238.7,0.5,0.394589370291497
238.8,0.5,0.407596312316244
238.9,0.5,0.375030337674324
239,0.5,0.36362321719907
239.1,0.5,0.383140575890483
239.2,0.5,0.370105851248563
239.3,0.5,0.378229980773309
239.4,0.5,0.383098901964722
239.5,0.5,0.392850635656135
239.6,0.5,0.358657056847548
239.7,0.5,0.381429623872294
239.8,0.5,0.373277711730374
239.9,0.5,0.37163621625512
240,0.5,0.350463470779867
240.1,0,0.373236037804613
240.2,0,0.369966938162693
240.3,0,0.366697838520772
240.4,0,0.381332384712186
240.5,0,0.394339326736932
240.6,0,0.379676997928345
240.7,0,0.365014669119758
240.8,0,0.366628381977838
240.9,0,0.376380115669251
241,0,0.364972995193997
241.1,0,0.361703895552077
241.2,0,0.355179587576823
241.3,0,0.33888965460157
241.4,0,0.363289825792983
241.5,0,0.350255101151062
241.6,0,0.338847980675809
241.7,0,0.358365339367222
241.8,0,0.364861864725301
241.9,0,0.333923494250048
242,0,0.335537207108128
242.1,0,0.345288940799541
242.2,0,0.33225421615762
242.3,0,0.332240324849033
242.4,0,0.309439975207113
