t,r_l,r_g,r_gf,y,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l
10.1,0,6.3412,1.4648758682192,3.740234375,0,0,-13.3669188930834,-0,0,1,1.48,2.77
10.2,0,6.3412,1.48823089432405,3.7255859375,0,0,-13.3741801341387,-0,0,1,1.48,2.77
10.3,0,6.3412,1.51160645231997,3.73046875,0,0,-13.4568240051773,-0,0,1,1.48,2.77
10.4,0,6.3412,1.53499979606655,3.7451171875,0,0,-13.5771647410286,-0,0,1,1.48,2.77
10.5,0,6.3412,1.55840823229296,3.720703125,0,0,-13.5405829635233,-0,0,1,1.48,2.77
10.6,0,6.3412,1.58182911981524,3.73046875,0,0,-13.6373225559237,-0,0,1,1.48,2.77
10.7,0,6.3412,1.60525986876384,3.7060546875,0,0,-13.5963480842422,-0,0,1,1.48,2.77
10.8,0,6.3412,1.62869793982149,3.7109375,0,0,-13.6691826873232,-0,0,1,1.48,2.77
10.9,0,6.3412,1.65214084347111,3.701171875,0,0,-13.6821053419372,-0,0,1,1.48,2.77
11,0,6.3412,1.67558613925375,3.7109375,0,0,-13.7708188310136,-0,0,1,1.48,2.77
11.1,0,6.3412,1.69903143503639,3.6865234375,0,0,-13.7218559931353,-0,0,1,1.48,2.77
11.2,0,6.3412,1.72247438628946,3.701171875,0,0,-13.8258023782955,-0,0,1,1.48,2.77
11.3,0,6.3412,1.74591269537396,3.701171875,0,0,-13.8705579661672,-0,0,1,1.48,2.77
11.4,0,6.3412,1.76934411083814,3.701171875,0,0,-13.9137004468843,-0,0,1,1.48,2.77
11.5,0,6.3412,1.79276642672351,3.69140625,0,0,-13.9161766268342,-0,0,1,1.48,2.77
11.6,0,6.3412,1.81617748188008,3.6865234375,0,0,-13.9359059438373,-0,0,1,1.48,2.77
11.7,0,6.3412,1.83957515929084,3.69140625,0,0,-13.9927707010876,-0,0,1,1.48,2.77
11.8,0,6.3412,1.8629573854052,3.65234375,0,0,-13.8726199729798,-0,0,1,1.48,2.77
11.9,0,6.3412,1.88632212948135,3.6474609375,0,0,-13.8848867921968,-0,0,1,1.48,2.77
12,0,6.3412,1.90966740293743,3.6572265625,0,0,-13.9538479149338,-0,0,1,1.48,2.77
12.1,0,6.3412,1.93299125871145,3.662109375,0,0,-14.0024128830071,-0,0,1,1.48,2.77
12.2,0,6.3412,1.95629179062969,3.6376953125,0,0,-13.9325927734744,-0,0,1,1.48,2.77
12.3,0,6.3412,1.97956713278369,3.6474609375,0,0,-13.9962521513893,-0,0,1,1.48,2.77
12.4,0,6.3412,2.00281545891555,3.6572265625,0,0,-14.059073913192,-0,0,1,1.48,2.77
12.5,0,6.3412,2.0260349818115,3.6572265625,0,0,-14.0820045988591,-0,0,1,1.48,2.77
12.6,0,6.3412,2.04922395270363,3.6328125,0,0,-14.0057758759388,-0,0,1,1.48,2.77
12.7,0,6.3412,2.07238066067974,3.6474609375,0,0,-14.0825939923451,-0,0,1,1.48,2.77
12.8,0,6.3412,2.09550343210106,3.6474609375,0,0,-14.1003585260372,-0,0,1,1.48,2.77
12.9,0,6.3412,2.11859063002788,3.6279296875,0,0,-14.0385217597078,-0,0,1,1.48,2.77
13,0,6.3412,2.14164065365296,3.61328125,0,0,-13.9933816492306,-0,0,1,1.48,2.77
13.1,0,6.3412,2.16465193774253,3.6376953125,0,0,-14.1020076046166,-0,0,1,1.48,2.77
13.2,0,6.3412,2.18762295208495,3.6181640625,0,0,-14.0351115834799,-0,0,1,1.48,2.77
13.3,0,6.3412,2.21055220094674,3.623046875,0,0,-14.0630637157618,-0,0,1,1.48,2.77
13.4,0,6.3412,2.23343822253609,3.61328125,0,0,-14.0313317565882,-0,0,1,1.48,2.77
13.5,0,6.3412,2.25627958847356,3.6181640625,0,0,-14.0560865547608,-0,0,1,1.48,2.77
13.6,0,6.3412,2.27907490327002,3.61328125,0,0,-14.0407059587567,-0,0,1,1.48,2.77
13.7,0,6.3412,2.30182280381171,3.5888671875,0,0,-13.9454525508611,-0,0,1,1.48,2.77
13.8,0,6.3412,2.32452195885224,3.5791015625,0,0,-13.9056865375572,-0,0,1,1.48,2.77
13.9,0,6.3412,2.34717106851157,3.59375,0,0,-13.9615044211752,-0,0,1,1.48,2.77
14,0,6.3412,2.36976886378184,3.583984375,0,0,-13.9193112652983,-0,0,1,1.48,2.77
14.1,0,6.3412,2.39231410603985,3.59375,0,0,-13.9531878820515,-0,0,1,1.48,2.77
14.2,0,6.3412,2.41480558656631,3.59375,0,0,-13.9473224725229,-0,0,1,1.48,2.77
14.3,0,6.3412,2.43724212607165,3.583984375,0,0,-13.9010399234419,-0,0,1,1.48,2.77
14.4,0,6.3412,2.45962257422822,3.57421875,0,0,-13.8527275882406,-0,0,1,1.48,2.77
14.5,0,6.3412,2.48194580920905,3.5791015625,0,0,-13.8609876306213,-0,0,1,1.48,2.77
14.6,0,6.3412,2.50421073723285,3.583984375,0,0,-13.8682600712565,-0,0,1,1.48,2.77
14.7,0,6.3412,2.52641629211525,3.564453125,0,0,-13.7768970063706,-0,0,1,1.48,2.77
14.8,0,6.3412,2.54856143482627,3.57421875,0,0,-13.8000415138284,-0,0,1,1.48,2.77
14.9,0,6.3412,2.57064515305387,3.5546875,0,0,-13.7053776529802,-0,0,1,1.48,2.77
15,0,6.3412,2.59266646077342,3.5791015625,0,0,-13.7838316363882,-0,0,1,1.48,2.77
15.1,0,6.3412,2.61462439782329,3.5595703125,0,0,-13.6869253453096,-0,0,1,1.48,2.77
15.2,0,6.3412,2.63651802948608,3.544921875,0,0,-13.6069032826858,-0,0,1,1.48,2.77
15.3,0,6.3412,2.65834644607583,3.544921875,0,0,-13.5831778855128,-0,0,1,1.48,2.77
15.4,0,6.3412,2.68010876253083,3.5498046875,0,0,-13.5777201497175,-0,0,1,1.48,2.77
15.5,0,6.3412,2.70180411801213,3.57421875,0,0,-13.6494736925401,-0,0,1,1.48,2.77
15.6,0,6.3412,2.72343167550755,3.5693359375,0,0,-13.6045012367976,-0,0,1,1.48,2.77
15.7,0,6.3412,2.74499062144126,3.53515625,0,0,-13.4407600014022,-0,0,1,1.48,2.77
15.8,0,6.3412,2.76648016528875,3.5302734375,0,0,-13.3905821700114,-0,0,1,1.48,2.77
15.9,0,6.3412,2.78789953919714,3.525390625,0,0,-13.3388389534326,-0,0,1,1.48,2.77
16,0,6.3412,2.80924799761083,3.5302734375,0,0,-13.324600745784,-0,0,1,1.48,2.77
16.1,0,6.3412,2.83052481690233,3.544921875,0,0,-13.3485589994103,-0,0,1,1.48,2.77
16.2,0,6.3412,2.85172929500824,3.5205078125,0,0,-13.2160926310535,-0,0,1,1.48,2.77
16.3,0,6.3412,2.87286075107034,3.5302734375,0,0,-13.2174438030295,-0,0,1,1.48,2.77
16.4,0,6.3412,2.8939185250817,3.544921875,0,0,-13.2378253450341,-0,0,1,1.48,2.77
16.5,0,6.3412,2.91490197753773,3.515625,0,0,-13.0822742697043,-0,0,1,1.48,2.77
16.6,0,6.3412,2.93581048909212,3.5498046875,0,0,-13.1774095850591,-0,0,1,1.48,2.77
16.7,0,6.3412,2.95664346021768,3.53515625,0,0,-13.0784635444454,-0,0,1,1.48,2.77
16.8,0,6.3412,2.97740031087181,3.5400390625,0,0,-13.0554632871136,-0,0,1,1.48,2.77
16.9,0,6.3412,2.99808048016684,3.505859375,0,0,-12.8754085725475,-0,0,1,1.48,2.77
17,0,6.3412,3.01868342604488,3.5205078125,0,0,-12.8871350616737,-0,0,1,1.48,2.77
17.1,0,6.3412,3.03920862495735,3.515625,0,0,-12.8206307230757,-0,0,1,1.48,2.77
17.2,0,6.3412,3.05965557154896,3.53515625,0,0,-12.8503170829622,-0,0,1,1.48,2.77
17.3,0,6.3412,3.08002377834624,3.5205078125,0,0,-12.7435355532646,-0,0,1,1.48,2.77
17.4,0,6.3412,3.10031277545042,3.5009765625,0,0,-12.6150884472387,-0,0,1,1.48,2.77
17.5,0,6.3412,3.12052211023468,3.5107421875,0,0,-12.6013600731951,-0,0,1,1.48,2.77
17.6,0,6.3412,3.14065134704572,3.5009765625,0,0,-12.5090960313595,-0,0,1,1.48,2.77
17.7,0,6.3412,3.16070006690951,3.5009765625,0,0,-12.4541239169862,-0,0,1,1.48,2.77
17.8,0,6.3412,3.18066786724131,3.53515625,0,0,-12.5347908203503,-0,0,1,1.48,2.77
17.9,0,6.3412,3.2005543615598,3.515625,0,0,-12.4019340298695,-0,0,1,1.48,2.77
18,0,6.3412,3.22035917920518,3.5205078125,0,0,-12.3643009539787,-0,0,1,1.48,2.77
18.1,0,6.3412,3.24008196506151,3.505859375,0,0,-12.2478264648841,-0,0,1,1.48,2.77
18.2,0,6.3412,3.25972237928279,3.4814453125,0,0,-12.0902129766947,-0,0,1,1.48,2.77
18.3,0,6.3412,3.27928009702313,3.4912109375,0,0,-12.0665652110585,-0,0,1,1.48,2.77
18.4,0,6.3412,3.29875480817074,3.4814453125,0,0,-11.9644390253014,-0,0,1,1.48,2.77
18.5,0,6.3412,3.3181462170857,3.49609375,0,0,-11.9582554749446,-0,0,1,1.48,2.77
18.6,0,6.3412,3.33745404234154,3.49609375,0,0,-11.8934805012253,-0,0,1,1.48,2.77
18.7,0,6.3412,3.35667801647055,3.5009765625,0,0,-11.8472206342453,-0,0,1,1.48,2.77
18.8,0,6.3412,3.37581788571275,3.4814453125,0,0,-11.7026370554986,-0,0,1,1.48,2.77
18.9,0,6.3412,3.39487340976846,3.505859375,0,0,-11.7314651291509,-0,0,1,1.48,2.77
19,0,6.3412,3.41384436155448,3.5009765625,0,0,-11.643819089573,-0,0,1,1.48,2.77
19.1,0,6.3412,3.43273052696381,3.4912109375,0,0,-11.5353111820019,-0,0,1,1.48,2.77
19.2,0,6.3412,3.45153170462879,3.4716796875,0,0,-11.3860751000794,-0,0,1,1.48,2.77
19.3,0,6.3412,3.47024770568778,3.45703125,0,0,-11.2540277046445,-0,0,1,1.48,2.77
19.4,0,6.3412,3.48887835355512,3.4912109375,0,0,-11.315298711277,-0,0,1,1.48,2.77
19.5,0,6.3412,3.50742348369455,3.486328125,0,0,-11.2217502215954,-0,0,1,1.48,2.77
19.6,0,6.3412,3.52588294339584,3.4814453125,0,0,-11.1269044576816,-0,0,1,1.48,2.77
19.7,0,6.3412,3.54425659155473,3.4765625,0,0,-11.0307679808834,-0,0,1,1.48,2.77
19.8,0,6.3412,3.5625442984561,3.466796875,0,0,-10.913816066869,-0,0,1,1.48,2.77
19.9,0,6.3412,3.58074594556029,3.4912109375,0,0,-10.9319634088103,-0,0,1,1.48,2.77
20,0,6.3412,3.59886142529255,3.486328125,0,0,-10.8337027893171,-0,0,1,1.48,2.77
20.1,0,6.3412,3.61689064083561,3.486328125,0,0,-10.7537085961244,-0,0,1,1.48,2.77
20.2,0,6.3412,3.63483350592528,3.466796875,0,0,-10.5946727596572,-0,0,1,1.48,2.77
20.3,0,6.3412,3.65268994464907,3.466796875,0,0,-10.5114844405973,-0,0,1,1.48,2.77
20.4,0,6.3412,3.6704598912478,3.4619140625,0,0,-10.4078608893269,-0,0,1,1.48,2.77
20.5,0,6.3412,3.68814328992008,3.486328125,0,0,-10.4201853366254,-0,0,1,1.48,2.77
20.6,0,6.3412,3.7057400946298,3.4521484375,0,0,-10.1989523062422,-0,0,1,1.48,2.77
20.7,0,6.3412,3.72325026891632,3.4814453125,0,0,-10.228347693097,-0,0,1,1.48,2.77
20.8,0,6.3412,3.74067378570766,3.4716796875,0,0,-10.1026647789825,-0,0,1,1.48,2.77
20.9,0,6.3412,3.75801062713627,3.4765625,0,0,-10.0340190763935,-0,0,1,1.48,2.77
21,0,6.3412,3.77526078435774,3.4716796875,0,0,-9.92578582860808,-0,0,1,1.48,2.77
21.1,0,6.3412,3.79242425737207,3.4375,0,0,-9.69916250977072,-0,0,1,1.48,2.77
21.2,0,6.3412,3.80950105484768,3.4423828125,0,0,-9.62554187185225,-0,0,1,1.48,2.77
21.3,0,6.3412,3.82649119394804,3.4521484375,0,0,-9.57094553848648,-0,0,1,1.48,2.77
21.4,0,6.3412,3.8433947001609,3.466796875,0,0,-9.53572127068365,-0,0,1,1.48,2.77
21.5,0,6.3412,3.86021160713012,3.447265625,0,0,-9.36396679504553,-0,0,1,1.48,2.77
21.6,0,6.3412,3.87694195648993,3.466796875,0,0,-9.34626417885718,-0,0,1,1.48,2.77
21.7,0,6.3412,3.89358579770184,3.466796875,0,0,-9.25097865830526,-0,0,1,1.48,2.77
21.8,0,6.3412,3.91014318789385,3.447265625,0,0,-9.07674887294807,-0,0,1,1.48,2.77
21.9,0,6.3412,3.92661419170226,3.4375,0,0,-8.93940092831187,-0,0,1,1.48,2.77
22,0,6.3412,3.94299888111571,3.4375,0,0,-8.83962417723892,-0,0,1,1.48,2.77
22.1,0,6.3412,3.95929733532172,3.4521484375,0,0,-8.79763918873678,-0,0,1,1.48,2.77
22.2,0,6.3412,3.9755096405555,3.4326171875,0,0,-8.61916454495415,-0,0,1,1.48,2.77
22.3,0,6.3412,3.99163588995107,3.4619140625,0,0,-8.63384457565798,-0,0,1,1.48,2.77
22.4,0,6.3412,4.00767618339467,3.4228515625,0,0,-8.37635287396199,-0,0,1,1.48,2.77
22.5,0,6.3412,4.0236306273804,3.4326171875,0,0,-8.31065987455642,-0,0,1,1.48,2.77
22.6,0,6.3412,4.03949933486809,3.4375,0,0,-8.22534535381407,-0,0,1,1.48,2.77
22.7,0,6.3412,4.05528242514328,3.4423828125,0,0,-8.13960428927254,-0,0,1,1.48,2.77
22.8,0,6.3412,4.07098002367948,3.427734375,0,0,-7.97531717224271,-0,0,1,1.48,2.77
22.9,0,6.3412,4.08659226200244,3.4521484375,0,0,-7.9654972735433,-0,0,1,1.48,2.77
23,0,6.3412,4.10211927755657,3.4130859375,0,0,-7.7027281436116,-0,0,1,1.48,2.77
23.1,0,6.3412,4.11756121357342,3.4423828125,0,0,-7.70991556574023,-0,0,1,1.48,2.77
23.2,0,6.3412,4.13291821894218,3.427734375,0,0,-7.54263130619005,-0,0,1,1.48,2.77
23.3,0,6.3412,4.14819044808221,3.4423828125,0,0,-7.490773270554,-0,0,1,1.48,2.77
23.4,0,6.3412,4.16337806081754,3.447265625,0,0,-7.40014753512192,-0,0,1,1.48,2.77
23.5,0,6.3412,4.17848122225336,3.447265625,0,0,-7.28960701887143,-0,0,1,1.48,2.77
23.6,0,6.3412,4.19350010265437,3.4423828125,0,0,-7.15881515545962,-0,0,1,1.48,2.77
23.7,0,6.3412,4.20843487732515,3.447265625,0,0,-7.06602909646572,-0,0,1,1.48,2.77
23.8,0,6.3412,4.22328572649224,3.4375,0,0,-6.91428135213459,-0,0,1,1.48,2.77
23.9,0,6.3412,4.23805283518826,3.4375,0,0,-6.80020791649607,-0,0,1,1.48,2.77
24,0,6.3412,4.2527363931377,3.4423828125,0,0,-6.7049662362351,-0,0,1,1.48,2.77
24.1,0,6.3412,4.26733659464464,3.4228515625,0,0,-6.5117156795627,-0,0,1,1.48,2.77
24.2,0,6.3412,4.28185363848213,3.447265625,0,0,-6.49218980196263,-0,0,1,1.48,2.77
24.3,0,6.3412,4.2962877277834,3.4326171875,0,0,-6.31743853381378,-0,0,1,1.48,2.77
24.4,0,6.3412,4.3106390699348,3.408203125,0,0,-6.10191997738835,-0,0,1,1.48,2.77
24.5,0,6.3412,4.3249078764704,3.4326171875,0,0,-6.07933048510054,-0,0,1,1.48,2.77
24.6,0,6.3412,4.33909436296828,3.4375,0,0,-5.97965544088106,-0,0,1,1.48,2.77
24.7,0,6.3412,4.35319874894857,3.408203125,0,0,-5.74293879155215,-0,0,1,1.48,2.77
24.8,0,6.3412,4.36722125777295,3.4326171875,0,0,-5.71835531257822,-0,0,1,1.48,2.77
24.9,0,6.3412,4.38116211654595,3.4033203125,0,0,-5.47998209256712,-0,0,1,1.48,2.77
25,0,6.3412,4.39502155601771,3.4326171875,0,0,-5.47328290839686,-0,0,1,1.48,2.77
25.1,0,6.3412,4.40879981048838,3.4326171875,0,0,-5.35080158471794,-0,0,1,1.48,2.77
25.2,0,6.3412,4.42249711771403,3.4033203125,0,0,-5.11049207220613,-0,0,1,1.48,2.77
25.3,0,6.3412,4.43611371881413,3.408203125,0,0,-5.00421454144077,-0,0,1,1.48,2.77
25.4,0,6.3412,4.44964985818045,3.427734375,0,0,-4.9562412424085,-0,0,1,1.48,2.77
25.5,0,6.3412,4.46310578338756,3.4228515625,0,0,-4.81135220775742,-0,0,1,1.48,2.77
25.6,0,6.3412,4.47648174510471,3.4130859375,0,0,-4.64596806542668,-0,0,1,1.48,2.77
25.7,0,6.3412,4.48977799700919,3.4326171875,0,0,-4.59647035127646,-0,0,1,1.48,2.77
25.8,0,6.3412,4.50299479570106,3.408203125,0,0,-4.37194564984334,-0,0,1,1.48,2.77
25.9,0,6.3412,4.51613240061939,3.3837890625,0,0,-4.14510356322093,-0,0,1,1.48,2.77
26,0,6.3412,4.52919107395978,3.4228515625,0,0,-4.16985483619099,-0,0,1,1.48,2.77
26.1,0,6.3412,4.54217108059331,3.4130859375,0,0,-4.00142854385471,-0,0,1,1.48,2.77
26.2,0,6.3412,4.55507268798677,3.3984375,0,0,-3.81219240426434,-0,0,1,1.48,2.77
26.3,0,6.3412,4.5678961661243,3.388671875,0,0,-3.64087152855514,-0,0,1,1.48,2.77
26.4,0,6.3412,4.58064178743028,3.4130859375,0,0,-3.60499959295252,-0,0,1,1.48,2.77
26.5,0,6.3412,4.59330982669353,3.4228515625,0,0,-3.5116610264044,-0,0,1,1.48,2.77
26.6,0,6.3412,4.60590056099277,3.4033203125,0,0,-3.30124101071388,-0,0,1,1.48,2.77
26.7,0,6.3412,4.61841426962336,3.4130859375,0,0,-3.20606805879704,-0,0,1,1.48,2.77
26.8,0,6.3412,4.63085123402524,3.4228515625,0,0,-3.1110097179409,-0,0,1,1.48,2.77
26.9,0,6.3412,4.64321173771211,3.4033203125,0,0,-2.89888272618663,-0,0,1,1.48,2.77
27,0,6.3412,4.65549606620185,3.388671875,0,0,-2.70435926246283,-0,0,1,1.48,2.77
27.1,0,6.3412,4.66770450694802,3.4033203125,0,0,-2.62544155609402,-0,0,1,1.48,2.77
27.2,0,6.3412,4.67983734927265,3.3984375,0,0,-2.46887204318415,-0,0,1,1.48,2.77
27.3,0,6.3412,4.69189488430009,3.37890625,0,0,-2.25281891362531,-0,0,1,1.48,2.77
27.4,0,6.3412,4.70387740489205,3.408203125,0,0,-2.23016712685645,-0,0,1,1.48,2.77
27.5,0,6.3412,4.71578520558375,3.4130859375,0,0,-2.11136997449723,-0,0,1,1.48,2.77
27.6,0,6.3412,4.72761858252112,3.3935546875,0,0,-1.89472251798188,-0,0,1,1.48,2.77
27.7,0,6.3412,4.73937783339918,3.388671875,0,0,-1.73476979181814,-0,0,1,1.48,2.77
27.8,0,6.3412,4.75106325740143,3.37890625,0,0,-1.55441617872119,-0,0,1,1.48,2.77
27.9,0,6.3412,4.7626751551403,3.37890625,0,0,-1.41191759724763,-0,0,1,1.48,2.77
28,0,6.3412,4.77421382859865,3.388671875,0,0,-1.30796158005441,-0,0,1,1.48,2.77
28.1,0,6.3412,4.78567958107232,3.408203125,0,0,-1.24323563340783,-0,0,1,1.48,2.77
28.2,0,6.3412,4.79707271711365,3.37890625,0,0,-0.984052237317425,-0,0,1,1.48,2.77
28.3,0,6.3412,4.80839354247605,3.4033203125,0,0,-0.937153533169861,-0,0,1,1.48,2.77
28.4,0,6.3412,4.8196423640595,3.408203125,0,0,-0.813334370737771,-0,0,1,1.48,2.77
28.5,0,6.3412,4.83081948985702,3.3837890625,0,0,-0.572168870813505,-0,0,1,1.48,2.77
28.6,0,6.3412,4.84192522890219,3.37890625,0,0,-0.406922534717834,-0,0,1,1.48,2.77
28.7,0,6.3412,4.85295989121747,3.3642578125,0,0,-0.201778806933564,-0,0,1,1.48,2.77
28.8,0,6.3412,4.86392378776355,3.3837890625,0,0,-0.131839075239006,-0,0,1,1.48,2.77
28.9,0,6.3412,4.8748172303896,3.3837890625,0,0.0153441260336074,0.0153441260336074,-0,0,1,1.48,2.77
29,0,6.3412,4.88564053178434,3.3984375,0,0.104415553364851,0.104415553364851,-0,0,1,1.48,2.77
29.1,0,6.3412,4.89639400542815,3.388671875,0,0.290596160164994,0.290596160164994,-0,0,1,1.48,2.77
29.2,0,6.3412,4.9070779655459,3.3642578125,0,0.536528799765986,0.536528799765986,-0,0,1,1.48,2.77
29.3,0,6.3412,4.91769272706076,3.3935546875,0,0.569797756538627,0.569797756538627,-0,0,1,1.48,2.77
29.4,0,6.3412,4.92823860554877,3.37890625,0,0.777264683259898,0.777264683259898,-0,0,1,1.48,2.77
29.5,0,6.3412,4.9387159171943,3.427734375,0,0.73231469473047,0.73231469473047,-0,0,1,1.48,2.77
29.6,0,6.3412,4.94912497874638,3.3837890625,0,1.05550089889236,1.05550089889236,-0,0,1,1.48,2.77
29.7,0,6.3412,4.95946610747569,3.3837890625,0,1.20643892794686,1.20643892794686,-0,0,1,1.48,2.77
29.8,0,6.3412,4.96973962113254,3.4033203125,0,1.27970537572256,1.27970537572256,-0,0,1,1.48,2.77
29.9,0,6.3412,4.97994583790551,3.408203125,0,1.41064834441871,1.41064834441871,-0,0,1,1.48,2.77
30,0,6.3412,4.9900850763809,3.359375,0,1.75653978822368,1.75653978822368,-0,0,1,1.48,2.77
30.1,0,6.3412,5.000157655503,3.4228515625,0,1.65707356005872,1.65707356005872,-0,0,1,1.48,2.77
30.2,0,6.3412,5.01016389453502,3.408203125,0,1.866103692697,1.866103692697,-0,0,1,1.48,2.77
30.3,0,6.3412,5.02010411302084,3.427734375,0,1.93987682050775,1.93987682050775,-0,0,1,1.48,2.77
30.4,0,6.3412,5.0299786307475,3.41796875,0,2.12990327307583,2.12990327307583,-0,0,1,1.48,2.77
30.5,0,6.3412,5.03978776770832,3.408203125,0,2.32104301257144,2.32104301257144,-0,0,1,1.48,2.77
30.6,0,6.3412,5.04953184406685,3.427734375,0,2.39610524299513,2.39610524299513,-0,0,1,1.48,2.77
30.7,0,6.3412,5.05921118012143,3.4619140625,0,2.41162966004817,2.41162966004817,-0,0,1,1.48,2.77
30.8,0,6.3412,5.06882609627052,3.4521484375,0,2.60096262287802,2.60096262287802,-0,0,1,1.48,2.77
30.9,0,6.3412,5.07837691297862,3.4423828125,0,2.79139582582434,2.79139582582434,-0,0,1,1.48,2.77
31,0,6.3412,5.08786395074292,3.45703125,0,2.88526981391507,2.88526981391507,-0,0,1,1.48,2.77
31.1,0,6.3412,5.09728753006065,3.4814453125,0,2.93946617023796,2.93946617023796,-0,0,1,1.48,2.77
31.2,0,6.3412,5.10664797139694,3.486328125,0,3.07048564081238,3.07048564081238,-0,0,1,1.48,2.77
31.3,0,6.3412,5.1159455951535,3.53515625,0,3.02578602508642,3.02578602508642,-0,0,1,1.48,2.77
31.4,0,6.3412,5.12518072163779,3.5693359375,0,3.03666303518432,3.03666303518432,-0,0,1,1.48,2.77
31.5,0,6.3412,5.13435367103288,3.5498046875,0,3.26038896765432,3.26038896765432,-0,0,1,1.48,2.77
31.6,0,6.3412,5.14346476336791,3.5498046875,0,3.40775176584172,3.40775176584172,-0,0,1,1.48,2.77
31.7,0,6.3412,5.15251431848913,3.5693359375,0,3.47738119163736,3.47738119163736,-0,0,1,1.48,2.77
31.8,0,6.3412,5.16150265603159,3.603515625,0,3.48743827847643,3.48743827847643,-0,0,1,1.48,2.77
31.9,0,6.3412,5.17043009539135,3.642578125,0,3.47595712808769,3.47595712808769,-0,0,1,1.48,2.77
32,0,6.3412,5.17929695569831,3.61328125,0,3.73556170724293,3.73556170724293,-0,0,1,1.48,2.77
32.1,0,6.3412,5.18810355578959,3.6328125,0,3.80228420700695,3.80228420700695,-0,0,1,1.48,2.77
32.2,0,6.3412,5.19685021418348,3.671875,0,3.78989121448777,3.78989121448777,-0,0,1,1.48,2.77
32.3,0,6.3412,5.20553724905391,3.7109375,0,3.77513761896235,3.77513761896235,-0,0,1,1.48,2.77
32.4,0,6.3412,5.21416497820552,3.7451171875,0,3.77755176800254,3.77755176800254,-0,0,1,1.48,2.77
32.5,0,6.3412,5.22273371904918,3.7646484375,0,3.83653507672659,3.83653507672659,-0,0,1,1.48,2.77
32.6,0,6.3412,5.23124378857816,3.7353515625,0,4.08982882455093,4.08982882455093,-0,0,1,1.48,2.77
32.7,0,6.3412,5.23969550334465,3.759765625,0,4.13069188944236,4.13069188944236,-0,0,1,1.48,2.77
32.8,0,6.3412,5.24808917943695,3.828125,0,3.99442418529569,3.99442418529569,-0,0,1,1.48,2.77
32.9,0,6.3412,5.25642513245707,3.8720703125,0,3.95138423993676,3.95138423993676,-0,0,1,1.48,2.77
33,0,6.3412,5.26470367749885,3.88671875,0,4.02280950750086,4.02280950750086,-0,0,1,1.48,2.77
33.1,0,6.3412,5.27292512912654,3.8916015625,0,4.13262300893655,4.13262300893655,-0,0,1,1.48,2.77
33.2,0,6.3412,5.28108980135393,3.92578125,0,4.12525559750997,4.12525559750997,-0,0,1,1.48,2.77
33.3,0,6.3412,5.28919800762386,3.9453125,0,4.17443502118446,4.17443502118446,-0,0,1,1.48,2.77
33.4,0,6.3412,5.29725006078825,3.9697265625,0,4.20305896937571,4.20305896937571,-0,0,1,1.48,2.77
33.5,0,6.3412,5.3052462730886,3.9892578125,0,4.24984546345727,4.24984546345727,-0,0,1,1.48,2.77
33.6,0,6.3412,5.31318695613686,4.013671875,0,4.27607113789151,4.27607113789151,-0,0,1,1.48,2.77
33.7,0,6.3412,5.32107242089685,4.091796875,0,4.08607905261104,4.08607905261104,-0,0,1,1.48,2.77
33.8,0,6.3412,5.32890297766602,4.08203125,0,4.24251306790051,4.24251306790051,-0,0,1,1.48,2.77
33.9,0,6.3412,5.33667893605772,4.1259765625,0,4.18511667240392,4.18511667240392,-0,0,1,1.48,2.77
34,0,6.3412,5.34440060498381,4.1552734375,0,4.18356501425736,4.18356501425736,-0,0,1,1.48,2.77
34.1,0,6.3412,5.35206829263778,4.1796875,0,4.1998184165971,4.1998184165971,-0,0,1,1.48,2.77
34.2,0,6.3412,5.35968230647818,4.1845703125,0,4.29280987744331,4.29280987744331,-0,0,1,1.48,2.77
34.3,0,6.3412,5.3672429532125,4.1943359375,0,4.36624780395907,4.36624780395907,-0,0,1,1.48,2.77
34.4,0,6.3412,5.37475053878148,4.2236328125,0,4.3611941373349,4.3611941373349,-0,0,1,1.48,2.77
34.5,0,6.3412,5.38220536834377,4.2626953125,0,4.31534169642374,4.31534169642374,-0,0,1,1.48,2.77
34.6,0,6.3412,5.38960774626093,4.3115234375,0,4.22800441200146,4.22800441200146,-0,0,1,1.48,2.77
34.7,0,6.3412,5.39695797608292,4.3359375,0,4.23521498290266,4.23521498290266,-0,0,1,1.48,2.77
34.8,0,6.3412,5.40425636053384,4.365234375,0,4.22149245403214,4.22149245403214,-0,0,1,1.48,2.77
34.9,0,6.3412,5.41150320149813,4.375,0,4.28414885687667,4.28414885687667,-0,0,1,1.48,2.77
35,0,6.3412,5.41869880000708,4.4287109375,0,4.17064272501736,4.17064272501736,-0,0,1,1.48,2.77
35.1,0,6.3412,5.4258434562257,4.453125,0,4.17086425026735,4.17086425026735,-0,0,1,1.48,2.77
35.2,0,6.3412,5.43293746943996,4.462890625,0,4.22826809506015,4.22826809506015,-0,0,1,1.48,2.77
35.3,0,6.3412,5.4399811380443,4.53125,0,4.05090854858832,4.05090854858832,-0,0,1,1.48,2.77
35.4,0,6.3412,5.44697475952961,4.4970703125,0,4.27921296419267,4.27921296419267,-0,0,1,1.48,2.77
35.5,0,6.3412,5.45391863047141,4.5263671875,0,4.25629425925195,4.25629425925195,-0,0,1,1.48,2.77
