time,spir_n,snimac1_n,snimac1_s_ls,snimac1_s_fmin
472.8,0,-0.00251351644393279,1.45614895727978e-16,4.29684673321513e-08
472.9,0,0.00235540474748023,1.43417188804163e-16,4.26755952022278e-08
473,0,0.00234151343889325,1.41252650985053e-16,4.23847192823115e-08
473.1,0,-0.00906560703636039,1.39120781662722e-16,4.2095825966279e-08
473.2,0,0.0023137308217193,1.37021087784715e-16,4.18089017407456e-08
473.3,0,-0.000955368820201012,1.34953083740021e-16,4.15239331844338e-08
473.4,0,0.0315828232045453,1.32916291246761e-16,4.1240906967545e-08
473.5,0,0.0104100777292917,1.3091023924157e-16,4.09598098511364e-08
473.6,0,0.0103961864207047,1.28934463770654e-16,4.06806286865015e-08
473.7,0,0.00875469094545108,1.26988507882484e-16,4.04033504145551e-08
473.8,0,-0.00265242952980257,1.25071921522119e-16,4.01279620652224e-08
473.9,0,-0.00103871667172288,1.23184261427114e-16,3.98544507568324e-08
474,0,0.0135958295196901,1.21325091025007e-16,3.95828036955151e-08
474.1,0,0.0021887090444365,1.19493980332347e-16,3.93130081746035e-08
474.2,0,0.0135680469025162,1.1769050585525e-16,3.90450515740388e-08
474.3,0,0.00704373892726255,1.15914250491454e-16,3.87789213597804e-08
474.4,0,-0.0092461940479911,1.14164803433856e-16,3.85146050832192e-08
474.5,0,0.0167815813100886,1.12441760075495e-16,3.82520903805957e-08
474.6,0,-0.0125291849984984,1.10744721915982e-16,3.79913649724215e-08
474.7,0,0.015126194526248,1.09073296469335e-16,3.7732416662905e-08
474.8,0,0.0134846990509943,1.07427097173201e-16,3.74752333393808e-08
474.9,0,0.00533278690907402,1.05805743299461e-16,3.72198029717429e-08
475,0,-0.00932954189951296,1.04208859866169e-16,3.69661136118827e-08
475.1,0,0.00530500429190006,1.02636077550831e-16,3.67141533931293e-08
475.2,0,0.0101739254833131,1.0108703260499e-16,3.64639105296949e-08
475.3,0,-0.00123319499194056,9.95613667700954e-17,3.62153733161233e-08
475.4,0,0.00038051786613913,9.80587271946509e-17,3.59685301267426e-08
475.5,0,-0.0142818109424478,9.65787663526041e-17,3.57233694151211e-08
475.6,0,0.0101183602489652,9.51211419629737e-17,3.54798797135272e-08
475.7,0,0.0149872814403782,9.36855169106871e-17,3.52380496323933e-08
475.8,0,0.0117181817984579,9.22715591686138e-17,3.49978678597829e-08
475.9,0,0.00193866548987091,9.08789417207748e-17,3.47593231608611e-08
476,0,-0.0208616841520494,8.95073424867116e-17,3.45224043773698e-08
476.1,0,-0.0143651587939697,8.8156444246996e-17,3.42871004271049e-08
476.2,0,0.01166261656411,8.6825934569865e-17,3.40534003033987e-08
476.3,0,0.0149039335888563,8.5515505738962e-17,3.38212930746046e-08
476.4,0,0.0148900422802694,8.42248546821697e-17,3.35907678835859e-08
476.5,0,0.0246417759716824,8.29536829015156e-17,3.33618139472077e-08
476.6,0,0.0164898638297621,8.17016964041373e-17,3.3134420555833e-08
476.7,0,0.0115931600211751,8.04686056342877e-17,3.29085770728213e-08
476.8,0,0.0294829145459214,7.92541254063683e-17,3.26842729340312e-08
476.9,0,0.000172148237334468,7.80579748389715e-17,3.24614976473262e-08
477,0,-0.0112349722379192,7.68798772899197e-17,3.22402407920842e-08
477.1,0,0.00990999062016111,7.57195602922843e-17,3.20204920187097e-08
477.2,0,-0.00963515068842617,7.45767554913702e-17,3.18022410481496e-08
477.3,0,-0.0194146669970131,7.34511985826512e-17,3.1585477671413e-08
477.4,0,0.00498550419440017,7.23426292506432e-17,3.1370191749093e-08
477.5,0,-0.00642161628085347,7.12507911086986e-17,3.11563732108927e-08
477.6,0,0.0114681382438929,7.01754316397101e-17,3.09440120551543e-08
477.7,0,-0.00156658639802743,6.91163021377093e-17,3.07330983483907e-08
477.8,0,0.00981275146005226,6.80731576503468e-17,3.05236222248217e-08
477.9,0,-0.00810478568186805,6.70457569222402e-17,3.03155738859116e-08
478,0,0.0228058021762116,6.60338623391774e-17,3.01089435999117e-08
478.1,0,0.00814347336762467,6.50372398731617e-17,2.99037217014044e-08
478.2,0,0.0292884362257044,6.40556590282868e-17,2.96998985908514e-08
478.3,0,0.00486048241711738,6.3088892787428e-17,2.94974647341449e-08
478.4,0,-0.00166382555813627,6.21367175597388e-17,2.92964106621611e-08
478.5,0,0.0227363456332768,6.1198913128939e-17,2.90967269703176e-08
478.6,0,0.00156360015802311,6.0275262602384e-17,2.88984043181334e-08
478.7,0,0.00643252134943613,5.93655523609025e-17,2.87014334287922e-08
478.8,0,0.0113014425408492,5.84695720093912e-17,2.8505805088708e-08
478.9,0,0.0112875512322622,5.75871143281553e-17,2.83115101470947e-08
479,0,0.00313563909034187,5.67179752249833e-17,2.81185395155375e-08
479.1,0,-0.00338866888491178,5.58619536879453e-17,2.79268841675681e-08
